Main,ScriptKey,LineKey,Background,Actor,AnimState,DotAnim,DotExpression,TextType,KorText,EngText,NextLineKey,AnimScene,AfterScript,DeathNote
1,61,15,main_door_open,Player,Main,body_default1,face_noblink,text,꿈 속에서 살아갈 수 있다니… 믿기 힘드네.,Living on within a dream… It’s hard to believe.,16,,,
1,61,16,main_door_open,Dot,Main,body_default1,face_blink,text,"<name>, 부탁하고 싶은 게 있어.","<name>, I have a favor to ask.",17,,,
1,61,17,main_door_open,Dot,Main,body_default1,face_noblink,text,"내가 말한 인간처럼, <name>도 ‘자각몽’을\n연습해보는 거 어때?","How about picking up ‘lucid dreaming,’\nlike the human I mentioned?",18,,,
1,61,18,main_door_open,Dot,Main,body_default1,face_noblink,text,"네가 꿈이 된 나를 알아보고 계속 내 안에\n머무른다면, 나는 사라지지 않을 거야.","If you recognize me even after I become a\ndream, and remain within me, I won’t disappear.",19,,,
1,61,19,main_door_open,Player,Main,body_default1,face_blink,text,….,…,20,,,
1,61,20,main_door_open,Dot,Main,body_default1,face_noblink,text,"나도 노력할게. 황홀하게 맛있는 음식,\n편안한 집, 친절한 인간들을 만들어 줄게!","I’ll try my best too. I’ll prepare magnificent\nfood, a cozy home, and delightful humans for you!",21,,,
1,61,21,main_door_open,Dot,Main,body_default1,face_noblink,text,네가 내 안에서 영원히 행복할 수 있도록.,You’ll forever be happy within me.,22,,,
1,61,22,main_door_open,Player,Main,body_default1,face_blink,text,나도 너와 오래 함께하고 싶어.,I want to stay with you for\nas long as possible too.,23,,,
1,61,23,main_door_open,Player,Main,body_default1,face_noblink,text,하지만…,But…,24,,,
1,61,24,main_door_open,Player,Main,body_default1,face_noblink,selection,그런 방법은 좋지 않은 것 같아.|그런 방법으로는 불가능해.,I don’t think that’s a good idea.|It’s not possible.,25|27,,,sun|moon
1,61,25,main_door_open,Dot,Main,body_default1,face_blink,text,…왜?,…Why?,26,,,
1,61,26,main_door_open,Player,Main,body_default1,face_noblink,text,내겐 현실에 존재하는 것들도 소중하니까.,Reality matters to me too.,29,,,
1,61,27,main_door_open,Dot,Main,body_default1,face_noblink,text,…왜?,…Why?,28,,,
1,61,28,main_door_open,Player,Main,body_default1,face_blink,text,내겐 현실에 존재하는 것들도 중요하니까.,Reality matters to me too.,29,,,
1,61,29,main_door_open,Player,Main,body_default1,face_noblink,text,꿈 속에서 살아가려면 현실의\n많은 것들을 잃어야 할 거야.,"If I were to live within a dream, I would have\nto leave behind so much in the real world.",30,,,
1,61,30,main_door_open,Dot,Main,body_default1,face_noblink,text,….!,…!,31,,,
1,61,31,main_door_open,Dot,Main,body_default1,face_blink,text,"하지만, 그 인간은 현실보다\n꿈을 더 사랑하고 있었어.",But that human loved her\ndream more than her reality.,32,,,
1,61,32,main_door_open,Dot,Main,body_default1,face_noblink,text,그런 인간은 처음이었어. 꿈을\n그토록 사랑해주는 인간은.,It was the first time I witnessed someone like\nthat. Someone who loved her dream that much.,33,,,
1,61,33,main_door_open,Player,Main,body_default1,face_noblink,text,그녀의 꿈은 현실에서 불가능한 것들을 선사했지.,Her dream offered what\nwas impossible in reality.,34,,,
1,61,34,main_door_open,Player,Main,body_default1,face_blink,text,"사랑하는 이와의 시간, 끝없는 부,/n드높은 명예…","Time with her lover, neverending\nwealth, profound honor…",35,,,
1,61,35,main_door_open,Player,Main,body_default1,face_noblink,text,그 모든 게 사라진 현실의 시간을\n점점 견디기 어려워진 게 아닐까?,Maybe it became harder and harder to bear a\nreality where all those things were nonexistent.,36,,,
1,61,36,main_door_open,Dot,Main,body_default1,face_noblink,text,…인간이 꿈이라는 환상 속에\n머물기를 선택했다는 거구나.,…You mean the human chose to\nremain within a fantasy—her dream.,37,,,
1,61,37,main_door_open,Dot,Main,body_default1,face_blink,text,충만한 환상 속에서 살아가는 것도\n나름의 의미가 있을지도 몰라.,Living within an abundant fantasy\nmay be meaningful in its own way.,38,,,
1,61,38,main_door_open,Dot,Main,body_default1,face_noblink,text,"그 길이 자신을 위한 유일한 해결책일\n수도, 최후의 보루일 수도 있잖아.","That life may be the only solution,\nthe last resort for some.",39,,,
1,61,39,main_door_open,Player,Main,body_default1,face_noblink,text,물론 그럴 수도 있지.,Of course.,40,,,
1,61,40,main_door_open,Player,Main,body_default1,face_blink,text,"생각해 봤는데, 뭉치…",But…I’ve given this some thought.,41,,,
1,61,41,main_door_open,Player,Main,body_default1,face_noblink,selection,그래도 환상은 환상일 뿐이야.|잠시 환상에 머물러도 괜찮아.,A fantasy will always be a fantasy.|It’s okay to linger in fantasy for a little while.,42|44,,,moon|sun
1,61,42,main_door_open,Player,Main,body_default1,face_noblink,text,"환상에는 실체가 없는걸. 쌓아 올린 게\n아니야. 주어졌거나, 만들어 낸 거지.",There is no substance to fantasy. No solid\nfoundation. It’s either presented or conjured.,43,,,
1,61,43,main_door_open,Player,Main,body_default1,face_blink,text,"불안정한 환상은 언젠가 모습을 감출 거고,\n그 뒤에 무엇이 남을지는 장담할 수 없어.","An unstable fantasy will one day shatter, and\nthere is no guaranteeing what will be left.",47,,,
1,61,44,main_door_open,Player,Main,body_default1,face_noblink,text,스스로가 만들어낸 환상 속에\n머무는 것도 괜찮은 선택 같아.,Residing in one’s made-up fantasy\nseems like an acceptable choice.,45,,,
1,61,45,main_door_open,Player,Main,body_default1,face_noblink,text,"그런 선택이 위안과 활력을 가져다\n준다면, 충분히 가치 있다고 생각해.","If such a choice brings you relief and\nenergy, I think that’s valuable in itself.",46,,,
1,61,46,main_door_open,Player,Main,body_default1,face_blink,text,환상이 영원할 거라는 환상을\n조심해야겠지만 말이야.,"One should be cautious of fantasizing\nthat a fantasy will last forever, however.",47,,,
1,61,47,main_door_open,Dot,Main,body_default1,face_noblink,text,"…..환상이 영원할 거라는 것도, 환상.",…That a fantasy will last forever is fantasy.,48,,,
1,61,48,main_door_open,Dot,Main,body_default1,face_noblink,text,"<name>, 그렇다면 환상은 무너져\n버릴 게 분명한 도피처에 불과할까?","<name>, then are fantasies only\nhideouts that are sure to collapse?",49,,,
1,61,49,main_door_open,Dot,Main,body_default1,face_blink,text,영영 달콤한 어둠의 뒤편으로 숨어\n들어가는 건 어리석은 일일까?,Would it be foolish to crawl and hide behind\nthe sweet darkness and never come out?,50,,,
1,61,50,main_door_open,Dot,Main,body_default1,face_noblink,text,어째서 입을 벌린 채 기다리고 있는 잔인한\n현실 속으로 몸을 던져야만 하는 걸까.,"Why should we throw ourselves into cruel\nreality, waiting for us with its mouth wide open?",51,,,
1,61,51,main_door_open,Dot,Main,body_default1,face_noblink,text,…당장은 알 수 없겠어. 생각에 잠겨 보는 수밖에.,"…I can’t tell, for now. I’ll have to\ndive into the ocean of thoughts.",,,,
3,62,52,main_door_open,Dot,Main,body_default1,face_blink,text,"<name>, 너도 내가 무엇으로부터\n도망치고 싶은지 알겠지?","<name>, you understand what\nI wish to run away from, right?",53,,,
3,62,53,main_door_open,Dot,Main,body_default1,face_noblink,text,사실은 나 죽음이 두려워.,"Truthfully, I am afraid of death.",54,,,
3,62,54,main_door_open,Dot,Main,body_default1,face_noblink,text,시간을 가로질러 오는 그것의 그림자가\n느껴질 때면 온몸이 움츠러들어.,"When I feel its shadow approaching\nacross time, my entire body recoils.",55,,,
3,62,55,main_door_open,Dot,Main,body_default1,face_blink,text,"무서워, 무서워서, 견디지 못하겠어.","Frightening, it’s so frightening,\nI cannot endure it.",56,,,
3,62,56,main_door_open,Dot,Main,body_default1,face_noblink,text,너도 이렇게 무서웠던 것이 있어?\n당장 도망치고 싶었던 적이 있어?,Were you ever this frightened of something?\nHave you ever wanted to run right away?,57,,,
3,62,57,main_door_open,Player,Main,body_default1,face_noblink,selection,"응, 나도 있어.|아직까지는 없었어.","Yes, I was.|Not yet.",58|61,,,
3,62,58,main_door_open,Player,Main,body_default1,face_blink,textbox,도망치고 싶을 만큼 두려웠던 나의 경험은…,I was so frightened I wanted to run away when…,59,,,
3,62,59,main_door_open,Dot,Main,body_default1,face_noblink,text,그 일을 지나온 지금의 <name>은 강한 인간이구나.,"I see that having gone through such\nthings, you’ve become stronger.",60,,,
3,62,60,main_door_open,Dot,Main,body_default1,face_noblink,text,말해줘서 고마워.,Thank you for sharing.,63,,,
3,62,61,main_door_open,Player,Main,body_default1,face_blink,text,하지만 뭉치의 마음은 충분히 이해해.,But I completely understand how you feel.,62,,,
3,62,62,main_door_open,Dot,Main,body_default1,face_noblink,text,"그 말을 온전히 믿을 수는 없겠지만, 고마워.","I can’t seem to wholeheartedly believe\nyour words, but thank you nonetheless.",63,,,
3,62,63,main_door_open,Dot,Main,body_default1,face_noblink,text,그런데 여전히 내 앞엔 참혹한\n그림자가 드리워져 있지.,"However, there is still a horrendous\nshadow cast in front of me.",64,,,
3,62,64,main_door_open,Dot,Main,body_default1,face_blink,text,"그래서 말인데… 너는 문제를 맞닥뜨릴 때 회피하는\n편이야, 아니면 직면하는 편이야?","Speaking of shadows… When you encounter a\nproblem, do you tend to avoid it or confront it?",65,,,
3,62,65,main_door_open,Player,Main,body_default1,face_noblink,selection,일단 회피하는 편이야.|가능하다면 직면하는 편이야.,"I avoid it.|I confront it, if possible.",66|67,,,
3,62,66,main_door_open,Dot,Main,body_default1,face_noblink,text,때로는 회피도 필요하다고 생각해.,Avoiding is necessary sometimes.,68,,,
3,62,67,main_door_open,Dot,Main,body_default1,face_blink,text,<name>의 용기를 빌리고 싶어.,"Would you mind if I borrow a\nbit of your courage, <name>?",68,,,
3,62,68,main_door_open,Dot,Main,body_default1,face_noblink,text,난 아직 죽음을 마주하기 어렵거든…,It’s still difficult for me to face death…,69,,,
3,62,69,main_door_open,Dot,Main,body_default1,face_noblink,text,"<name>, 지구의 인간들은 모두 언젠가 죽는다는\n걸 알면서도 실감하지 않고 살아간다고 했지?","<nickname>, you said that all humans know\nthey’ll die someday, yet don’t realize it to some degree.",70,,,
3,62,70,main_door_open,Dot,Main,body_default1,face_blink,text,"나도 그러면 어떨까? 지금처럼 너와 웃고, 대화하고,\n그러다 평화롭게 눈을 감는 거야.","Should I live like that? Spend my days laughing\nwith you, then one day close my eyes peacefully.",71,,,
3,62,71,main_door_open,Dot,Main,body_default1,face_noblink,text,아주 오랜 시간이 지난 그때\n너의 꿈으로 태어나면 되잖아.,"I could be born as your dream\na long, long time later.",72,,,
3,62,72,main_door_open,Dot,Main,body_default1,face_noblink,text,"충분한 시간을 사색으로 물들이고 나면, 더는\n지금과 같이 죽음이 두렵지 않을 지도 몰라.","Perhaps once I color enough time with\nreflection, I won’t be afraid of death anymore.",73,,,
3,62,73,main_door_open,Dot,Main,body_default1,face_blink,text,아! 어쩌면 낡고 쇠한 두려움이\n더 이상 날 해치지 못할지도.,Ah! Maybe fear will grow old and frail\nand wouldn’t be able to hurt me then.,74,,,
3,62,74,main_door_open,Player,Main,body_default1,face_noblink,text,그렇다면 나는 기쁘겠지만…,That would make me happy but…,75,,,
3,62,75,main_door_open,Player,Main,body_default1,face_noblink,text,뭉치 너는 꿈이 되기를 손꼽아왔잖아.\n그렇게 기약 없는 시간을 보내도 괜찮겠어?,You’ve longed to become a dream. Are you sure\nyou want to live like that with no end in sight?,76,,,
3,62,76,main_door_open,Dot,Main,body_default1,face_blink,text,응! 물론이지!,Yes! Sure!,77,,,
3,62,77,main_door_open,Dot,Main,body_default1,face_noblink,text,난 여느 때처럼 일어나 내 곰팡이와\n인사하고 창 밖을 내려다볼 거야!,"I’ll wake up like any other day, say hello\nto my mold, and look out the window!",78,,,
3,62,78,main_door_open,Dot,Main,body_default1,face_noblink,text,인간들 사이에 숨어들어\n조용히 그들을 관찰할 거야!,I’ll hide among humans\nand observe them quietly!,79,,,
3,62,79,main_door_open,Dot,Main,body_default1,face_blink,text,"그리고 돌아와 <name>과 대화하고,\n내 일기장을 가득 채울 거야.","Then I’ll come back, discuss it with\n<name>, and fill out my diary.",80,,,
3,62,80,main_door_open,Dot,Main,body_default1,face_noblink,text,괴로움도 있겠지. 이따금 송곳 같은 혼란과\n새까만 혐오감이 기어들어 오고는 하니까.,"There will be pain, I know. Nail-like confusion\nand the darkest hate sometimes crawl in.",81,,,
3,62,81,main_door_open,Dot,Main,body_default1,face_noblink,text,아… 내가 여기에 있을 수 있다면\n그들조차 관대하게 맞이할 거야.,"Ah… If I could stay here, I\nwould welcome even them.",82,,,
3,62,82,main_door_open,Dot,Main,body_default1,face_blink,text,"매일매일, 계절이 수백 번 바뀌도록, 아주 오랫동안.","Day after day, season after\nseason, for a very long time.",83,,,
3,62,83,main_door_open,Dot,Main,body_default1,face_noblink,text,꿈이 무엇인지조차 잊을 정도로….,Until I forget what a dream is…,84,,,
3,62,84,main_door_open,Player,Main,body_default1,face_noblink,text,……..,……,85,,,
3,62,85,main_door_open,Dot,Main,body_default1,face_blink,text,……..,……,86,,,
3,62,86,main_door_open,Player,Main,body_default1,face_noblink,text,(뭉치가 뭔가 숨기고 있는 것 같다.),(Dot seems to be hiding something.),87,,,
3,62,87,main_door_open,Player,Main,body_default1,face_noblink,text,(무슨 일인지 물어볼까? 스스로\n말할 수 있도록 묵인할까?),(Should I ask? Or should I wait\nfor them to raise the subject?),88,,,
3,62,88,main_door_open,Player,Main,body_default1,face_blink,selection,…혹시 무슨 일 있어?|…그렇다면 다행이야.,…Is something going on?|…I’m glad to hear it.,89|91,,,
3,62,89,main_door_open,Dot,Main,body_default1,face_noblink,text,그럴 리가. 지극히 보통의 뭉치야.,No. This is what the average Dot looks like.,90,,,
3,62,90,main_door_open,Player,Main,body_default1,face_noblink,text,솔직하게 말해 주면 좋겠어. 널 돕고 싶어.,Please be a little more honest.\nIt’s just that I want to help you.,93,,,
3,62,91,main_door_open,Player,Main,body_default1,face_blink,text,뭉치와 오래도록 함께 할 수 있게 되어서.,I’m glad we’re going to be\ntogether for a long time.,92,,,
3,62,92,main_door_open,Dot,Main,body_default1,face_noblink,text,"그, 그래….","O, Okay…",93,,,
3,62,93,main_door_open,Dot,Main,body_default1,face_noblink,text,"….있지, 널 속이는 건 어쩌면, 너를 영원하지\n못할 환상 속에 가두는 것과 같아.","…See, being dishonest with you is like trapping\nyou inside a fantasy that will one day shatter.",94,,,
3,62,94,main_door_open,Dot,Main,body_default1,face_blink,text,내가 네게 선사할 수 있는 환상은\n안전하고 부드러워. 꿈보다 평화롭지.,The fantasy I can give you is safe and\nsound. It’s more peaceful than a dream.,95,,,
3,62,95,main_door_open,Dot,Main,body_default1,face_noblink,text,언젠가 깨질 거라 믿기 힘들 만큼.,So much so that it’s hard to\nbelieve it will be gone someday.,96,,,
3,62,96,main_door_open,Dot,Main,body_default1,face_noblink,text,"반면에 내게 닥친 진실은, 그러니까 현실은,\n너조차 몸부림치게 할지도 몰라.","On the other hand, the truth that has hit\nme, the reality, may make even you writhe.",97,,,
3,62,97,main_door_open,Dot,Main,body_default1,face_blink,text,그래도 이 불길한 선물의 리본을 풀어보고 싶어?,"Now, do you still want to undo\nthe ribbons of this ominous gift?",98,,,
3,62,98,main_door_open,Player,Main,body_default1,face_noblink,selection,물론이지.|좀 망설여지는데….,Of course.|I’m a little hesitant…,100|99,,,active|passive
3,62,99,main_door_open,Player,Main,body_default1,face_noblink,text,그래도 여전히 알고 싶어.,But I still want to know.,100,,,
3,62,100,main_door_open,Dot,Main,body_default1,face_blink,text,어째서?,How come?,101,,,
3,62,101,main_door_open,Player,Main,body_default1,face_noblink,selection,환상이 깨졌을 때의 아픔이 더 클 테니까.|현실을 외면하는 동안 두려움만 커질 테니까.,It will hurt more when the fantasy shatters.|Fear will only grow while I ignore reality.,102|106,,,sun|moon
3,62,102,main_door_open,Player,Main,body_default1,face_noblink,text,"네가 다 괜찮을 거라 믿고 무엇도 해결하지\n않으면, 그동안은 여전히 행복할 수도 있겠지.","If you believe everything will be fine and\nsolve nothing, you may be happy for a while.",103,,,
3,62,103,main_door_open,Player,Main,body_default1,face_blink,text,하지만 끝내 거짓말 같은 환상이 깨지고 나면…,But when the fairytale fantasy shatters…,104,,,
3,62,104,main_door_open,Player,Main,body_default1,face_noblink,text,그때 내게 남아있는 건 무엇도\n없을 거야. 선택할 기회조차도.,There will be nothing left for me.\nNot even an opportunity to choose.,105,,,
3,62,105,main_door_open,Dot,Main,body_default1,face_noblink,text,…..,……,110,,,
3,62,106,main_door_open,Player,Main,body_default1,face_blink,text,"이미 네 말을 듣게 된 이상, 마음\n편히 환상 속을 거닐 수는 없어.","Now that I’ve heard what you’ve said, I can’t\nwander within the fantasy lightheartedly.",107,,,
3,62,107,main_door_open,Player,Main,body_default1,face_noblink,text,우리에게 닥친 문제를 알지 못하니\n선택을 내리지도 못하게 되겠지.,I wouldn’t be able to make a decision\nbecause I don’t know the problem at hand.,108,,,
3,62,108,main_door_open,Player,Main,body_default1,face_noblink,text,그저 바라보며 떨고 있을 거야. 하염없이…,"I would simply be looking around\nand shaking, incessantly…",109,,,
3,62,109,main_door_open,Dot,Main,body_default1,face_blink,text,그래… 지금의 나처럼.,Yes… Like I am doing now.,110,,,
3,62,110,main_door_open,Dot,Main,body_default1,face_noblink,text,"고마워, <name>. 어렴풋이 답을 알 것 같아.","Thank you, <name>. I have a vague\nidea of what the answer might be.",111,,,
3,62,111,main_door_open,Dot,Main,body_default1,face_noblink,text,우선은 너에게 모두 털어놓아야겠지.,"First, I would have to confess everything.",112,,,
3,62,112,main_door_open,Dot,Main,body_default1,face_blink,text,"실은, 꿈이 사라질 수밖에 없다는 걸\n알게 된 날부터 몸이 이상했어.","The truth is, from the day I learned dreams\ninevitably disappear, my body started changing.",113,,,
3,62,113,main_door_open,Dot,Main,body_default1,face_noblink,text,"붕 떠오르듯이, 흩어지듯이, 조금씩 조금씩,","It started getting lighter, like\na balloon being blown up.",114,,,
3,62,114,main_door_open,Dot,Main,body_default1,face_noblink,text,부풀어 오르는 풍선처럼 가벼워지고 있어.,"As if it were floating, or dissolving, little by little.",115,,,
3,62,115,main_door_open,Player,Main,body_default1,face_blink,text,"그게 무슨 뜻이야? 뭉치, 아픈 거야?","What does that mean? Dot, are you ill?",116,,,
3,62,116,main_door_open,Dot,Main,body_default1,face_noblink,text,"아니, 그런 게 아니야…. 고칠 수\n있는 게 아니야. 저절로 알 수 있어.","No, it’s not like that… It can’t be fixed. I can tell.",117,,,
3,62,117,main_door_open,Dot,Main,body_default1,face_noblink,text,달의 이들이 건네준 생명력에 이상이 생긴 것 같아.,I think there must be an abnormality in the\nlife force that the Moon Beings gave me.,118,,,
3,62,118,main_door_open,Dot,Main,body_default1,face_blink,text,아니면 나에게 주어진 시간이 원래 길지 않았거나.,Or my given time was never long to begin with.,119,,,
3,62,119,main_door_open,Dot,Main,body_default1,face_noblink,text,"<name>, 꿈은 지구에서 망각의\n속성을 가졌다고 말했었지?","<name>, didn’t you say that dreams\nare destined to be forgotten on Earth?",120,,,
3,62,120,main_door_open,Dot,Main,body_default1,face_noblink,text,"보잘 것 없는 찌꺼기에 불과할지라도,\n나 조금은 꿈을 닮았나 봐.","Although I’m made up of worthless odds\nand ends, dreams and I may be a little alike.",121,,,
3,62,121,main_door_open,Dot,Main,body_default1,face_blink,text,완전한 꿈이 되지 못한다면… 머지않아\n재가 되어버릴 거라고 생각해.,"If I can’t become a complete dream, I’ll\nbecome a pile of ashes soon enough.",122,,,
3,62,122,main_door_open,Player,Main,body_default1,face_noblink,text,….!,…!,123,,,
3,62,123,main_door_open,Player,Main,body_default1,face_noblink,text,"아냐, 아닐 거야. 아직 확실하지\n않잖아. 같이 방법을 찾아보자.","No, it can’t be. Nothing’s for sure\nyet. Let’s look for a way together.",124,,,
3,62,124,main_door_open,Dot,Main,body_default1,face_blink,text,너와 대화하면서 비로소 직감했어.,"Talking to you, I finally realized.",125,,,
3,62,125,main_door_open,Dot,Main,body_default1,face_noblink,text,"루시드 드림과 비슷한, 허황된 방법\n같은 걸로 나를 살려둘 수 없다는걸.",I can’t stay alive with illusory\nmethods such as lucid dreaming.,126,,,
3,62,126,main_door_open,Dot,Main,body_default1,face_noblink,text,오히려 그 위험한 환상에 매달려\n많은 걸 잃게 될지도 몰라.,"Rather, the illusion may keep me\nhanging and make me lose so much.",127,,,
3,62,127,main_door_open,Dot,Main,body_default1,face_blink,text,깨질 듯 불안한 환상 속에 있는 건 이제 멈추려 해.,"I don’t want to remain in an unstable,\nbreakable fantasy anymore.",128,,,
3,62,128,main_door_open,Player,Main,body_default1,face_noblink,text,"그렇다면, 당장 꿈이 되겠다는 거야?",Does that mean you will\nbecome a dream right away?,129,,,
3,62,129,main_door_open,Player,Main,body_default1,face_noblink,text,아니면 이대로 죽음을 기다리겠다는 말이야?,Or that you will wait for death as you are?,130,,,
3,62,130,main_door_open,Dot,Main,body_default1,face_blink,text,아직은… 잘 모르겠어. 여전히 혼란스러워.,I don’t know…yet. I still need to work it all out.,131,,,
3,62,131,main_door_open,Dot,Main,body_default1,face_noblink,text,"그래도 확실한 건, 더는 숨어서\n웅크리고 있지 않을 거라는 거야.","One thing is for sure, though.\nI will no longer crouch and hide.",132,,,
3,62,132,main_door_open,Dot,Main,body_default1,face_noblink,text,이전까지는 선택할 준비가 안 됐었어.,"Until now, I wasn’t ready to choose.",133,,,
3,62,133,main_door_open,Dot,Main,body_default1,face_blink,text,"죽음을 똑바로 바라보고,\n그것에 가까이 다가갈 준비가.","To look death in the eye, and inch closer to it.",134,,,
3,62,134,main_door_open,Dot,Main,body_default1,face_noblink,text,멀리서 짐작하고 막연히 두려워하기만 했어.,I speculated from afar and\ntrembled at everything in fear.,135,,,
3,62,135,main_door_open,Dot,Main,body_default1,face_noblink,text,이제는 죽음에 대한 생각을 마다하지 않을 거야.,Now I won’t push aside thoughts of death.,136,,,
3,62,136,main_door_open,Dot,Main,body_default1,face_blink,text,설령 그것이 더 아프고 괴로워지는 길이라고 해도….,Even if it puts me on the road\nto more pain and agony…,137,,,
3,62,137,main_door_open,Dot,Main,body_default1,face_noblink,text,기꺼이 어두운 이별이 도사리는\n현실 속으로 걸어 들어갈 거야.,"I will gladly march into reality,\nlurking with the dark farewell.",,,,
