Sub,ScriptNumber,LineKey,Color,Actor,AnimState,DotAnim,TextType,KorText,EngText,NextLineKey,DeathNote,AfterScript,Exeption
1,33,45,0,Dot,,anim_omg,text,불쾌하지 않아? 혐오스럽지 않아?,Isn’t it disgusting? Revolting?,46,,,
1,33,46,0,Dot,,anim_omg,text,당장이라도 네 몸을 한 겹\n한 겹 긁어 내고 싶지 않아?,Aren’t you seized with the urge to\npeel off your skin layer by layer?,47,,,
1,33,47,0,Dot,,anim_omg,text,잘라 버리고 싶지 않아?,To chop it off?,48,,,
1,33,48,0,Dot,,anim_idle,text,욕조… 어쩌면 락스.,A bathtub… or just plain old bleach.,49,,,
1,33,49,0,Dot,,anim_idle,text,뭐든 좋으니 잠겨서 제발 제발 제발 제발\n정화될 수 있기를 빌게 되지 않아?,Don’t you want to submerge yourself in anything\nand pray pray pray that it purifies you?,50,,,
1,33,50,0,Dot,,anim_eyesdown,text,"아, 아, 아. 아….","Oh, oh, oh. Oh….",51,,,
1,33,51,0,Dot,,anim_eyesdown,text,달 뒤편의 가장 추악하고 거대한 웅덩이가\n가진 ‘더러움’ 속에서 네가 태어났다면.,"If you’d been born from filth, from the foulest\nand largest pool on the dark side of the moon.",52,,,
1,33,52,0,Dot,,anim_eyesdown,text,그랬더라면 네가 지금 같은 말을 그다지도 \n쉽사리 내뱉을 수 있었을까.,Then you wouldn’t be able to say these words so easily.,53,,,
1,33,53,0,Player,,anim_eyesdown,text,뭉치야….,Dot….,54,,,
1,33,54,0,Dot,,anim_eyesblink,text,"아니, 아니. 그만 둬. 그건 얄팍한 연민이야.",You’re pitying me but you have\nno idea what it’s really like.,55,,,
1,33,55,0,Dot,,anim_idle,text,편협한 오만이고.,"You’re being arrogant, thinking\nyou can fix anything. You can’t.",56,,,
1,33,56,0,Dot,,anim_idle,text,….,….,57,,,
1,33,57,0,Dot,,anim_eyesblink,text,너라면 내 마음을 알 줄 알았어.,I thought you would understand.,58,,,
1,33,58,0,Dot,,anim_idle,text,"아니, 아니, 아니지.","No, no, no.",59,,,
1,33,59,0,Dot,,anim_idle,text,너라서 내 마음을 모르는 것일지도.,"Maybe you can’t understand,\nbecause you’re you.",60,,,
1,33,60,0,Dot,,anim_eyesside,text,‘너’는 근본적으로 ‘내’가 될 수 없으니.,And you could never be me.,61,,,
1,33,61,0,Dot,,anim_eyescorner,text,너는 인간이고.,Because you’re human.,62,,,
1,33,62,0,Dot,,anim_eyescorner,text,나는…,And I’m…,63,,,
1,33,63,0,Dot,,anim_eyescorner,text,나는.,I’m.,64,,,
1,33,64,0,Dot,,anim_eyesdown,text,괴물이니.,A monster.,65,,,
1,33,65,0,Dot,,anim_eyesclosed,text,…….,…….,66,,,
1,33,66,0,Dot,,anim_eyesclosed,text,당장은 너를 보고 싶지 않아.,I don’t want to see you right now.,67,,,
1,33,67,0,Dot,,anim_idle,text,나가 주면 좋겠어.,Leave. Please.,,,,
2,34,68,0,Dot,,anim_eyesblink,text,"<nickname>, 유일하면 특별해?","<nickname>, is it special to be unique?",69,,,
2,34,69,0,Dot,,anim_idle,text,유일하면 좋아?,Is being unique a good thing?,70,,,
2,34,70,0,Player,,anim_default,selection,"응, 유일하단 건 가치가 있다는 거야.|어떤 유일인지에 따라 다르겠지.","Yes, it’s a valuable thing.|Depends on what kind of unique.",71|72,,,
2,34,71,0,Dot,,anim_eyesblink,text,과연 그럴까?,Are you sure?,73,,,
2,34,72,0,Dot,,anim_idle,text,역시 그렇구나.,I see.,73,,,
2,34,73,0,Dot,,anim_idle,text,…,…,74,,,
2,34,74,0,Dot,,anim_eyesblink,text,"<nickname>, 난 네가 부러워.","<nickname>, I envy you.",75,,,
2,34,75,0,Dot,,anim_idle,text,어딜 가나 너를 닮은 너의 종족들이\n거울처럼 너를 바라보고 있잖아.,Everywhere you go you have your\nspecies staring back like a mirror.,76,,,
2,34,76,0,Dot,,anim_eyesside_turn,text,"집 앞 공원에 산책을 가도, 머나먼\n나라의 숨겨진 해변가에 가도,","On a walk in the park near your house, or\non some hidden beach in a faraway land,",77,,,
2,34,77,0,Dot,,anim_eyesblink,text,널 닮은 너의 종족들은 동질감을\n넘어 너라는 존재에 대한 확신을 줘.,your species resemble you and\nassure you exist as a human being.,78,,,
2,34,78,0,Dot,,anim_eyescorner,text,"너랑 닮은 그도, 그녀도, 그들도 여기\n있고, 쟤도 얘도 모두가 여기 있지.","He, she, and them, here\nand there and every where.",79,,,
2,34,79,0,Dot,,anim_eyesside,text,"다들 너랑 비슷한 모양을 하고,\n그물처럼 엮이고 엮이며 살아가.","They all look like you, and their\nlives interlace with yours like a net.",80,,,
2,34,80,0,Dot,,anim_idle,text,…,…,81,,,
2,34,81,0,Dot,,anim_eyesblink,text,확신. 그렇다면 나 또한 이곳에 존재하는\n게 옳구나. 우연이 아닌 당연.,"Assurance. That I too can and should\nexist. Not a coincidence, but a fact.",82,,,
2,34,82,0,Dot,,anim_idle,text,존재. 그저 존재함으로서\n세상을 구성할 자격이 있구나.,Exist. That my existence in itself grants me\nthe right to make up part of this universe.,83,,,
2,34,83,0,Dot,,anim_idle,text,그런 마음을 느낄 수 있는 건\n동족 있는 자들의 특권일 거야.,It’s a privilege only\nthose with kin are given.,84,,,
2,34,84,0,Player,,anim_eyesblink,selection,"(맞아, 동족의 존재는 나에게 위안이 됐어.)|(과연 ‘동족’이 좋기만 한 존재들일까?)",(Dot is right. They’ve always been a source of comfort.)|(But are they always good for you?),85|93,,,
2,34,85,0,Player,,anim_idle,text,그렇게 생각할 수 있지. 공감해.,One could think that. I agree with you.,86,,,
2,34,86,0,Player,,anim_idle,text,인간들은… 어쩌면 전부 달라 보이는\n방식으로 비슷한 존재들이거든.,Humans… are like one another\nin each and every unique way.,87,,,
2,34,87,0,Player,,anim_eyesblink,text,"온전한 기쁨은 타인과 함께\n나누며 환호하기도 하고,","Wholesome happiness is shared\nwith others in a ecstatic roar,",88,,,
2,34,88,0,Player,,anim_idle,text,깊은 슬픔의 굴에 혼자 빠졌을 때에는\n타인의 한 마디에 위로받기도 하지.,while a stranger’s word can soothe\nover the deepest caverns of sorrow.,89,,,
2,34,89,0,Player,,anim_idle,text,나와 동일한 감정과 시각을 가지고\n있는 존재가 있다는 사실만으로도,The fact that someone shares my\nemotions and perspective alone,90,,,
2,34,90,0,Player,,anim_eyesblink,text,자연스레 나라는 존재에 대한\n확신이 들 때가 있는 것 같아.,"can at times give me confidence\nin myself, and my existence.",91,,,
2,34,91,0,Dot,,anim_eyesdown_turn,text,그렇구나……. 역시 그런\n거였어. 나의 생각이 맞았어.,I see……. I knew it. I was right.,92,,,
2,34,92,0,Dot,,anim_eyesblink,text,"<nickname>, 나는, 있지,\n그 느슨한 소속의 감각이 미칠 듯 부러운 것 같아.","<nickname>, you see, I envy\nthat loose thread of connection.",106,,,
2,34,93,0,Player,,anim_idle,text,생각보다 좋지 않을 수 있어.,It’s not always a good thing.,94,,,
2,34,94,0,Player,,anim_idle,text,"비슷한 모양을 하고 있기 때문에 더욱\n쉽게 비교나 평가, 투영의 대상이 되지.","Being similar means being subjected to\ncomparison, evaluation, or projection.",95,,,
2,34,95,0,Player,,anim_eyesblink,text,"나를 닮은 사람이 많다는 건, 그만큼\n쉽게 대체될 수 있다는 뜻이기도 하고.","The more people look like you,\nthe easier you can be replaced.",96,,,
2,34,96,0,Player,,anim_idle,text,"존재에 대한 확신, 나아가 너의\n고유성마저 잃어버릴 수 있어.","You might lose faith in your existence,\nand even your individuality.",97,,,
2,34,97,0,Player,,anim_idle,text,"잃는 것인지, 잊는 것인지….\n무엇인지는 정확히 알 수 없겠지만.","Losing, or forgetting…. whichever\nit may be I’ll never know.",98,,,
2,34,98,0,Player,,anim_eyesblink,text,나와 동일한 감정과 시각을 가지고 있는\n존재가 있다는 건 피곤하고 두려운 거야.,But it’s tiring and scary to have beings\nthat share my emotions and perspectives.,99,,,
2,34,99,0,Player,,anim_default,selection,한때는 그들이 모두 사라지기를 바라기도 했어.|그래서 난 인간들을 그다지 좋아하지 않아.,I even wanted all of them to go away.|That’s why I don’t like people very much.,100|101,,,
2,34,100,0,Dot,,anim_move,text,정말?,Really?,103,,,
2,34,101,0,Dot,,anim_eyescorner,text,인간들은… 아름다운 만큼\n오묘한 존재들이구나.,Humans… as peculiar\nas they are beautiful.,102,,,
2,34,102,0,Dot,,anim_eyescorner,text,따뜻한 <nickname>조차 동족을\n이따금씩 지겨워한다니.,That even you can sometimes\nbe tired of your kin.,103,,,
2,34,103,0,Dot,,anim_eyesdown,text,하지만…,But…,104,,,
2,34,104,0,Dot,,anim_eyesdown,text,그 감상 또한 동족 있는 자들의\n특권이라는 생각을 지울 수가 없어.,I can’t stop thinking how that sentiment\nis yet another privilege for those with kin.,105,,,
2,34,105,0,Dot,,anim_eyesdown,text,나는.,I.,106,,,
2,34,106,0,Dot,,anim_eyesdown,text,…,…,107,,,
2,34,107,0,Dot,,anim_eyesdown,text,그러니까 나는.,So I.,108,,,
2,34,108,0,Dot,,anim_eyesdown,text,…,…,109,,,
2,34,109,0,Dot,,anim_eyesblink,text,나는 어딜 가도 유일해.,I’m unique anywhere I go.,110,,,
2,34,110,0,Dot,,anim_idle,text,오직 하나밖에 없어.,One of a kind.,111,,,
2,34,111,0,Dot,,anim_idle,text,이걸 ‘희귀하다’고 한대.,They call beings like me a ‘rarity’.,112,,,
2,34,112,0,Dot,,anim_eyesblink,text,"사막에서 나오는 핑크 다이아몬드처럼,\n누군가의 단단하고 새하얀 첫 이빨처럼.","Like a pink diamond from the desert,\nor a baby’s first tooth, solid and white.",113,,,
2,34,113,0,Dot,,anim_idle,text,희귀하면 아름다워야 하는데.,To be rare should mean to be beautiful.,114,,,
2,34,114,0,Dot,,anim_idle,text,그래야지 모두가 원할 텐데.,And desirable.,115,,,
2,34,115,0,Dot,,anim_eyesdown_turn,text,…,…,116,,,
2,34,116,0,Dot,,anim_eyesblink,text,난 왜 이럴까.,But why am I like this.,117,,,
2,34,117,0,Dot,,anim_idle,text,왜 작고 끈적거리고 입도 없고\n색깔도 없고 동족도 없고 쓸모없고,Small and sticky and mouthless and\ncolorless and kinless and useless,118,,,
2,34,118,0,Dot,,anim_idle,text,쓸모없고,useless,119,,,
2,34,119,0,Dot,,anim_omg,text,쓸모없고,useless,120,,,
2,34,120,0,Dot,,anim_eyesblink,text,또 누구도 먹기 싫어해. 바구니 밑바닥에\n남아 햇빛에 녹고 눌러붙는 이상한 맛의 사탕처럼.,"and no one wants me. Like a nasty piece of\ncandy, stuck to the bottom of a picnic basket.",121,,,
2,34,121,0,Dot,,anim_idle,text,뭉치야….,Dot….,122,,,
2,34,122,0,Dot,,anim_idle,text,….,….,123,,,
2,34,123,0,Dot,,anim_eyesblink,text,난 유일해.,I’m unique.,124,,,
2,34,124,0,Dot,,anim_idle,text,하나뿐이야.,One of a kind.,125,,,
2,34,125,0,Dot,,anim_idle,text,"아무도 필요로 하지 않기 때문에\n하나밖에 존재하지 않는,","Singular because no one needs me,",126,,,
2,34,126,0,Dot,,anim_eyesblink,text,나머지 같은 존재.\n세상을 구성할 자격이 없는.,like a leftover. With no\nright to this universe.,127,,,
2,34,127,0,Dot,,anim_eyescorner,text,….,….,128,,,
2,34,128,0,Dot,,anim_eyesdown,text,…. 외로워. 외로운 것 같아.,…. Lonely. I think I’m lonely.,,,,
3,35,129,0,Dot,,anim_eyesblink,text,나는 나밖에 될 수 없고,I can only ever be me,130,,,
3,35,130,0,Dot,,anim_idle,text,너는 너밖에 될 수 없어.,and you can only ever be you.,131,,,
3,35,131,0,Dot,,anim_bounce,text,"알아, 알아, 알아! 알지만! 예외를 찾은 것 같아,\n너와 내가 통할 수도 있다는 예외를!","I know, I know, I know! But! I think I’ve found\nthe sole exception, where we can be one!",132,,,
3,35,132,0,Player,,anim_eyesblink,selection,(뭉치를 그저 바라본다.)|(의문한다.),(Look at Dot.)|(Inquire.),134|133,,,
3,35,133,0,Player,,anim_idle,text,어떤 예외?,What exception?,134,,,
3,35,134,0,Dot,,anim_move,text,오늘 어떤 책을 읽었거든!,It has to do with this book I read today!,135,,,
3,35,135,0,Dot,,anim_idle,text,"그 책 속 주인공도 나와 같은 괴물이었는데,","The protagonist was a monster just like me,",136,,,
3,35,136,0,Dot,,anim_eyesup_turn,text,"우리는 닮은 점이 아주 많았고,\n생각하는 방식도 비슷했어.","and we were alike in many ways,\nand so were our thought processes.",137,,,
3,35,137,0,Dot,,anim_eyesblink,text,"감정과 생각의 흐름, 그의\n두려움, 기쁨, 의문까지.","The way he thought and felt,\nfeared, rejoiced, and questioned.",138,,,
3,35,138,0,Dot,,anim_idle,text,내 안에서 유체처럼 떠도는 모든 울림을\n있는 그대로 빼다 박아 놓은 것 같았지.,All of it was a carbon copy of every\nsingle voice flowing within me.,139,,,
3,35,139,0,Dot,,anim_eyesblink,text,"그가 자신을 보며 느끼던 혐오감까지도,\n진정 나의 그것 같았어.",Even his hatred toward himself\nfelt like my very own.,140,,,
3,35,140,0,Dot,,anim_move,text,"난 이렇게, 아, 아, 아-! 심장이 부르짖는\n감각을 느끼며… 그와 공명할 수 있었다고!","And I, oh, oh, oh—! I felt my heart\ncry out… and I resonated with him!",141,,,
3,35,141,0,Dot,,anim_move,text,그는 곧 ‘내’가 되었던 거야!,I was him!,142,,,
3,35,142,0,Player,,anim_eyesblink,text,"그렇지만 뭉치, 너와 나는 각자의 존재로,\n결코 하나가 될 수 없다고 하지 않았어?","But Dot, you said before that we’re separate \nbeings that could never be one, right?",143,,,
3,35,143,0,Dot,,anim_idle,text,"응, 그랬었지.","Yes, I did.",144,,,
3,35,144,0,Dot,,anim_eyesblink,text,그런데 설마! 진짜? 진짜 그럴까? 설마!,"But no! Really? Really, truly? No!",145,,,
3,35,145,0,Dot,,anim_idle,text,나는 알면서도 정말이지 그 사실을\n생각하면 심장이 허망하게 사무쳐서,"But despite knowing it to be true, the mere \nthought made my heart ache with desolation,",146,,,
3,35,146,0,Dot,,anim_eyesblink,text,"‘이 생각은 아주 틀렸어!’라고 외칠 수 있는\n단서, 예외들을 찾아 나서는 중이었어.","so I was searching for clues, exceptions\nthat will exclaim, “Preposterous!”",147,,,
3,35,147,0,Dot,,anim_idle,text,"예외가 세상에 단 하나라도 없다면, 나는\n그렇게 존재의 근본적인 고독을 느끼며","If there truly is no exception, am I doomed\nto the fundamental solitude of existence,",148,,,
3,35,148,0,Dot,,anim_eyesblink,text,"홀로 버려진 채 서서히 메말라 버리지 않을까?\n아니, 그럴 수 없지. 예외를 찾아야지!","abandoned and left alone to slowly dry out?\nNo, not a chance. Seek the exception I shall!",149,,,
3,35,149,0,Player,,anim_idle,text,… 너와 닮았다고 느껴지는 책\n속 인물들을 찾아 다닌 것처럼?,The way you searched for characters\nin books that resemble you?,150,,,
3,35,150,0,Dot,,anim_eyesblink,text,응.,Yes.,151,,,
3,35,151,0,Dot,,anim_idle,text,"나는 나밖에 못 되고,\n너는 너밖에 못 되는 게 아니야.","I’m not just bound to me, and\nyou’re not just bound to you.",152,,,
3,35,152,0,Dot,,anim_move,text,우리는 서로가 될 수 있어!,We can be each other!,153,,,
3,35,153,0,Player,,anim_idle,selection,하지만 그는 그저 책 속의 인물일 뿐인걸.|다만 창작된 괴물 캐릭터가 좋은 예시일까?,"But he’s only a character from a book.|Can a man-made monster back your logic, though?",154|154,,,
3,35,154,0,Player,,anim_eyesdown_turn,text,"그는 활자와 책의 표면으로 존재해,",They exist as print on the pages of a book.,155,,,
3,35,155,0,Player,,anim_eyesblink,text,입체감 있는 자아나 주체를\n가진 인간과는 다르지.,"They don’t contain multitudes, they don’t live\nor breathe, and they don’t interact with you.",156,,,
3,35,156,0,Player,,anim_idle,text,"뭉치가 적혀진 글을 읽고\n깊이 공감했을 수 있겠지만,","You might have been deeply\ntouched by reading that book,",157,,,
3,35,157,0,Player,,anim_eyesblink,text,너와 하나처럼 공명한 건… 그저 그에게\n투영된 너의 조각 중 하나가 아닐까.,but the way you resonated… might just\nbe you projecting a piece of you onto him.,158,,,
3,35,158,0,Dot,,anim_idle,text,그치만…,But…,159,,,
3,35,159,0,Dot,,anim_eyesside,text,그렇지만.,But.,160,,,
3,35,160,0,Dot,,anim_eyescorner,text,난 그 순간만큼은 충만해졌는걸.…,In that moment I felt whole…,161,,,
3,35,161,0,Player,,anim_eyesblink,selection,(뭉치를 조용히 쓰다듬는다.)|(뭉치를 조용히 바라본다.),(Pat Dot.)|(Look at Dot.),162|162,,,
3,35,162,0,Dot,,anim_idle,text,"찰나의 만끽, 찰나의 착각이었던 걸까.","Was it a moment of fulfillment,\na moment of illusion?",163,,,
3,35,163,0,Dot,,anim_eyesdown_turn,text,"아, 아…. 모든 고유한 존재들에는\n필연적인 외로움이 있어. 알아. 알아. 알아.","Oh, oh…. All unique beings are inevitably\nlonely. I know, I know, I know.",164,,,
3,35,164,0,Dot,,anim_idle,text,"알면서도, 그럴 수밖에 없다는 걸 알면서도,","I know, I know it has to be so, and yet.",165,,,
3,35,165,0,Dot,,anim_eyesclosed,text,"이건 격렬히 깨 부수고 싶은 벽이야.\n갈증이고, 갈망이야.","It’s a wall I desperately want to\ntear down. I thirst, and I desire.",166,,,
3,35,166,0,Player,,anim_eyesclosed,selection,(조용히 옆에 있어 준다.)|(뭉치에게 혼자만의 시간을 준다.),(Stay by Dot’s side.)|(Give Dot some space.),,,,
4,36,167,0,Dot,,anim_sub_caterpillar2,text,"<nickname>, 여길 봐!","<nickname>, look over here!",168,,,
4,36,168,0,Player,,anim_sub_caterpillar2,text,응?,Hmm?,169,,,
4,36,169,0,Dot,,anim_sub_caterpillar2,text,어때?,What do you think?,170,,,
4,36,170,0,Player,,anim_sub_caterpillar2,selection,"(오, 젠장. 벌레다.)|(히익! 이게 뭐야!)","(Oh, shit. A bug.)|(Gah! What is that!)",171|171,,,
4,36,171,0,Player,,anim_sub_caterpillar2,text,앗… 벌레구나.,Oh… a bug.,172,,,
4,36,172,0,Player,,anim_sub_caterpillar2,text,"어째서 벌레와 함께 있는 거야, 뭉치?","What are you doing with a bug, Dot?",173,,,
4,36,173,0,Player,,anim_sub_caterpillar2,text,"(얼른, 제발 떨어지라고 말하고 싶다.)","(Please, please get away from it.)",174,,,
4,36,174,0,Dot,,anim_sub_caterpillar2,text,"응, 우리 집 창문에 살고 있는\n거미 선생이 선물해 준 벌레야!","Yes, it’s a present from Dame Spider\nthat lives on our windowsill!",175,,,
4,36,175,0,Dot,,anim_sub_caterpillar2,text,인간들은 ‘애벌레’라고 부르는 것 같던데.,I think humans call this a ‘caterpillar’.,176,,,
4,36,176,0,Dot,,anim_sub_caterpillar1,text,애벌레의 몸을 봐. 통통하고 길고 유연해.,Look at it. It’s plump\nand long and flexible.,177,,,
4,36,177,0,Dot,,anim_sub_caterpillar1,text,이 꿈틀거리는 몸으로 얼마나\n많은 곳을 다녀왔을까?,Just how many places has it\nbeen to with its wriggling body?,178,,,
4,36,178,0,Dot,,anim_sub_caterpillar1,text,"창문 밖으로 보이는 편의점, 동네 묘지, 네가 가장\n좋아하는 식당까지 무리 없이 다녀왔을 것 같아.","It must have visited the corner store, the local\ngraveyard, and your favorite diner easily.",179,,,
4,36,179,0,Player,,anim_sub_caterpillar1,selection,(상상하니 나름… 귀여운걸?)|(윽… 소름 돋아.),(I guess that sounds pretty…cute?)|(Blegh… It gives me the creeps.),180|185,,,
4,36,180,0,Player,,anim_sub_caterpillar1,text,응… 그럴 수도 있겠다….,Yeah… I guess….,181,,,
4,36,181,0,Dot,,anim_sub_caterpillar1,text,애벌레의 이야기들을 꼭 듣고 싶어.\n모험 소설 같을 것 같아.,I want to hear what it has to say.\nIt must be like an adventure novel.,182,,,
4,36,182,0,Dot,,anim_sub_caterpillar1,text,나는 애벌레가 여기저기 괜한 훼방을\n놓는 사랑스러운 장난꾸러기일 것 같은데.,"I like to think this caterpillar is a lovable\n
prankster who likes to get up to mischief.",183,,,
4,36,183,0,Dot,,anim_sub_caterpillar2,text,너는 애벌레가 어떨 것 같아?,What do you think?,184,,,
4,36,184,0,Player,,anim_sub_caterpillar2,textbox,(딱히 상상하고 싶지는 않지만…),(I’d rather not think about it…),191,,,
4,36,185,0,Player,,anim_sub_caterpillar2,text,그러면 절대 안 되지!,"Dot, no!",186,,,
4,36,186,0,Player,,anim_sub_caterpillar2,text,식당에 벌레가 있으면 어떡해!,Diners don’t allow bugs!,187,,,
4,36,187,0,Dot,,anim_sub_caterpillar1,text,왜? 애벌레도 배가 고플 수 있잖아.,Why not? Caterpillars get hungry too.,188,,,
4,36,188,0,Dot,,anim_sub_caterpillar2,text,네가 생각하는 최고의 메뉴를\n이 친구에게 추천해 주는 건 어때?,What would be the best\ndish for our little friend here?,189,,,
4,36,189,0,Player,,anim_sub_caterpillar2,text,"음, 어…. 최고의 메뉴?","Oh, um…. the best dish?",190,,,
4,36,190,0,Player,,anim_sub_caterpillar2,textbox,애벌레를 위한 메뉴는…,"Uh, I guess I’d say…",191,,,
4,36,191,0,Dot,,anim_sub_caterpillar2,text,… 마음에 꼭 들어!,… I like it!,192,,,
4,36,192,0,Dot,,anim_sub_caterpillar2,text,"있잖아,","You know,",193,,,
