Sub,ScriptNumber,LineKey,Color,Actor,AnimState,DotAnim,TextType,KorText,EngText,NextLineKey,DeathNote,AfterScript,Exeption
1,57,29,0,Dot,,anim_default,text,그 시간에게도 추억이라 불릴\n가치나 자격이 존재할까?,Do those seconds deserve\nto be called a memory?,30,,,
1,57,30,0,Player,,anim_default,text,"음… 그럼! 짧지만 강렬했던 어느\n아름다운 순간을 회상할 때,",Hm… sure! A short but electrifying\nand beautiful moment.,31,,,
1,57,31,0,Player,,anim_default,text,그때에도 추억이라는\n이름을 붙여 주는 것 같아.,I think those deserve to called a memory.,32,,,
1,57,32,0,Player,,anim_default,text,"여름 한 철 짝사랑했던\n사람을 떠올릴 때나,","A sweltering summer spent\non yearning for that someone,",33,,,
1,57,33,0,Player,,anim_default,text,"단지 며칠 머물렀을 뿐인 낯선\n여행지의 풍경이 눈물 나게 포근했을 때,","or a few days spent at a\ncathartically cozy destination,",34,,,
1,57,34,0,Player,,anim_default,textbox,혹은…,or…,35,,,
1,57,35,0,Dot,,anim_default,text,아름다운 순간. 그리고 회상.,A beautiful moment. A recollection.,36,,,
1,57,36,0,Dot,,anim_default,text,…….,……,37,,,
1,57,37,0,Player,,anim_default,text,…….,……,38,,,
1,57,38,0,Dot,,anim_default,text,그것뿐이어도 ‘추억’이\n되기엔 충분하구나.,That’s all it takes to become a ‘memory.’,39,,,
1,57,39,0,Dot,,anim_default,text,모든 기억들은 분명\n추억이 되고 싶어 할 거야.,All experiences must want\nto become a memory.,40,,,
1,57,40,0,Dot,,anim_default,text,"아름답게 왜곡되든,\n적나라하게 각인되든.","Whether they are lovingly\nenhanced, or frankly imprinted.",41,,,
1,57,41,0,Dot,,anim_default,text,"그들은 오래도록 남아, 추억으로서 옅은\n미소와 함께 회상되기를 바랄 것만 같아.",I think they would want to remain and\nbe reminisced as a memory with a smile.,42,,,
1,57,42,0,Dot,,anim_default,text,그 마음을….,That feeling…,43,,,
1,57,43,0,Dot,,anim_default,text,그 마음을 나는….,I know that feeling…,,,,
2,58,44,0,Dot,,anim_default,text,<nickname>,<nickname>,45,,,
2,58,45,0,Dot,,anim_default,text,…….,…….,46,,,
2,58,46,0,Dot,,anim_default,text,늦었네.,You’re late.,47,,,
2,58,47,0,Dot,,anim_default,text,태양이 작열하고 있어. 기어코 창문을 넘었어.,The sun is scorching. It dared to creep in.,48,,,
2,58,48,0,Dot,,anim_default,text,저 간드러지는 손끝은 날 쓰다듬으러 오지 않았어.,"Its fingertips aren’t made for petting, only hurting.",49,,,
2,58,49,0,Dot,,anim_default,text,내 평화를 침범하고 낚아채고 질식시킬\n거야. 나만의 어둡고 묵직한 평화를.,"It’s here to invade my peace, my dark, heavy\npeace. To snatch it away and burn it up.",50,,,
2,58,50,0,Dot,,anim_default,text,"천천히 내 눈을 멀게 하고, 내 온몸을 날카로운\n손톱으로 긁어대며 끽끽 끽끽 기어다닐 거야.","Little by little it will blind my sight,\nand inch by inch rake my skin.",51,,,
2,58,51,0,Dot,,anim_default,text,…….,…….,52,,,
2,58,52,0,Dot,,anim_default,text,"<nickname>, 저 창문 가리개를\n닫으려 했지만 몸이 닿지 않았어.","I tried to draw the blinds, <nickname>,\nbut they were just out of reach.",53,,,
2,58,53,0,Dot,,anim_default,text,"정신이 새된 비명을 질러. 아, 아, 도와줘….",My mind is screaming at me. Help…,54,,,
2,58,54,0,Player,,anim_default,text,(손을 뻗어 뭉치를 가려 준다.),,55,,,
2,58,55,0,Player,,anim_default,text,(뭉치를 살살 쓰다듬어 준다.),,56,,,
2,58,56,0,Dot,,anim_default,text,……,…….,57,,,
2,58,57,0,Dot,,anim_default,text,부끄럽네. 아까의 모습은 잊어 줘.,That was unseemly. I hope you’ll forgive me.,58,,,
2,58,58,0,Dot,,anim_default,text,…. 그리고 실례가 아니라면\n조금만 더 쓰다듬어 줄 수 있을까.,"And if you don’t mind, I also hope you’ll\nhold me for just a little while longer.",59,,,
2,58,59,0,Player,,anim_default,text,(뭉치를 가만히 쓰다듬는다.\n조금 끈적하지만 따뜻하다.),,60,,,
2,58,60,0,Dot,,anim_default,text,너의 손끝은 달라. 평화 같아.,Your hands are different. They speak of peace.,61,,,
2,58,61,0,Dot,,anim_default,text,그런데 어둡지도 않아.,But nothing like the monochrome\npeace I’ve known so far.,62,,,
2,58,62,0,Dot,,anim_default,text,"아, 이런 색을 가진 평화도 있구나.","Not dark, not heavy.",63,,,
2,58,63,0,Dot,,anim_default,text,졸린 이끼처럼 온화하고…,"Warm, like moss on the verge of sleep…",64,,,
2,58,64,0,Dot,,anim_default,text,잠에서 막 깬 기포처럼 가벼운 평화.,and light. Like bubbles that\nhave just blinked awake.,65,,,
2,58,65,0,Dot,,anim_default,text,"고마워, <nickname>.","Thank you, <nickname>.",,,,
3,59,66,0,Dot,,anim_default,text,그는 이렇게 했었죠?,"And then he went like this, didn’t he?",67,,,
3,59,67,0,Dot,,anim_default,text,벽에.,Put his head.,68,,,
3,59,68,0,Dot,,anim_default,text,머리를 대고.,Against the wall.,69,,,
3,59,69,0,Dot,,anim_default,text,퍽. 퍽. 퍽.,Thump. Thump. Thump.,70,,,
3,59,70,0,Dot,,anim_default,text,(반복적으로 철퍽 하는 소리가 난다.),"(Splat, splat. The noises continue.)",71,,,
3,59,71,0,Dot,,anim_default,text,아.,Oh.,72,,,
3,59,72,0,Dot,,anim_default,text,…….,……,73,,,
3,59,73,0,Dot,,anim_default,text,…….,……,74,,,
3,59,74,0,Dot,,anim_default,text,어지러워.,I’m feeling dizzy.,75,,,
3,59,75,0,Dot,,anim_default,text,토할 구멍이 필요해요.,I need a hole to throw up in.,76,,,
3,59,76,0,Dot,,anim_default,text,그러나 미약한 해방감이 기어들죠.,But faint abandonment creeps in.,77,,,
3,59,77,0,Dot,,anim_default,text,벽에 머리를 대고…,Head against the wall…,78,,,
3,59,78,0,Dot,,anim_default,text,그는 이렇게.,like this.,79,,,
3,59,79,0,Dot,,anim_default,text,레드? 정말 어쩌면 좋을지 하나도\n모르겠어요. 하나도. 하나도.,Red? I don’t have the faintest idea\nwhat to do. Not a single clue. Not one.,80,,,
3,59,80,0,Dot,,anim_default,text,섬광탄처럼 터지는 것. 엎질러진\n것. 박살이 나 우그러진 것.,That which explodes like a flare.\nHas been spilt. Smashed and crushed.,81,,,
3,59,81,0,Dot,,anim_default,text,어지러워요.,I’m feeling dizzy.,82,,,
3,59,82,0,Dot,,anim_default,text,당신의 인간도 이랬었나요?,Did your human feel this way too?,83,,,
3,59,83,0,Dot,,anim_default,text,비대해지는 시계 바늘을 피하기 위해 몸을\n던졌지만 도리어 쿡 찢어지고 말았었나요?,Did he throw himself out of the way of the\nswelling clock needle but end up impaled on it?,84,,,
3,59,84,0,Dot,,anim_default,text,아파요. 그런데 이상해요.,It hurts. And yet how strange.,85,,,
3,59,85,0,Dot,,anim_default,text,나는 왜 고통에서 안락을 찾았죠?,Why do I find comfort in pain?,86,,,
3,59,86,0,Dot,,anim_default,text,나는 왜 이래야만 하는 거죠?,Why must I be like this?,87,,,
3,59,87,0,Dot,,anim_default,text,….,…,88,,,
3,59,88,0,Dot,,anim_default,text,왜?,Why?,,,,
4,60,89,0,Dot,,anim_default,text,죽고 싶지 않은데도 스스로를\n해칠 수 있는 걸까요?,Can you hurt yourself even\nwhen you don’t want to die?,90,,,
4,60,90,0,Dot,,anim_default,text,정말이지 사라지고 싶은 것이 아닌데도?,Even when you truly don’t want to disappear?,91,,,
4,60,91,0,Dot,,anim_default,text,당신을 만난 후로 다발적으로\n으깨지는 나의 생각을,Ever since I’ve met you I\ncan’t control these thoughts,92,,,
4,60,92,0,Dot,,anim_default,text,도무지 주체할 수가 없어요.,that get crushed all at once.,93,,,
4,60,93,0,Dot,,anim_default,text,죽고 싶지 않은데도 스스로를\n해칠 수 있는 거예요?,Can you hurt yourself even\nwhen you don’t want to die?,94,,,
4,60,94,0,Dot,,anim_default,text,어째서 그렇죠?,How can that be?,95,,,
4,60,95,0,Dot,,anim_default,text,무섭고 아프지만…,It’s scary and it hurts…,96,,,
4,60,96,0,Dot,,anim_default,text,가렵고 어려운 감정들이\n언젠가 울컥 터져 나올 때,But when that feeling of\nhatred bursts outwardly,97,,,
4,60,97,0,Dot,,anim_default,text,당신의 행동을 나도 모르게\n모방하게 돼요. 이끌려요.,I find myself mimicking\nyour actions. I’m drawn to it.,98,,,
4,60,98,0,Dot,,anim_default,text,왜요? 왜 그런 일이 가능한 거죠?,How? How is that possible?,99,,,
4,60,99,0,Dot,,anim_default,text,당신도 그랬나요? 찰나 만끽했던\n해방은 한 알의 빨간 사과 같았나요?,Was it the same for you? Was that moment\nof abandonment like a single red apple?,100,,,
4,60,100,0,Dot,,anim_default,text,…….,……,101,,,
4,60,101,0,Dot,,anim_default,text,당신은 어땠나요? 죽고 싶었기에\n스스로를 해칠 수 있었던 건가요?,What about you? Were you able to hurt\nyourself because you wanted to die?,102,,,
4,60,102,0,Dot,,anim_default,text,그 정도로 지구가 미웠나요?,Did you hate Earth that much?,103,,,
4,60,103,0,Dot,,anim_default,text,"시간이, 삶이, 혹은 당신이?","Time, life, or yourself?",104,,,
4,60,104,0,Dot,,anim_default,text,그렇다면 나는…,Then I…,105,,,
4,60,105,0,Dot,,anim_default,text,나는….,I….,106,,,
4,60,106,0,Dot,,anim_default,text,…….,……,107,,,
4,60,107,0,Dot,,anim_default,text,"아, 사르르 녹아 사라지기를 염원해\n왔지만 그것이 곧 죽음이었던 걸까요?","Oh, I’ve longed to melt away into\nnothing but did that mean death?",108,,,
4,60,108,0,Dot,,anim_default,text,… 어째서 그렇죠?,… Why?,109,,,
4,60,109,0,Dot,,anim_default,text,달이 보고 싶어요. 레드가\n보고 싶어요. 이곳은 이상해요.,I miss the moon. I miss Red. It’s strange here.,110,,,
4,60,110,0,Dot,,anim_default,text,… 나만 너무 검고 역해요.,I’m the only one that’s black\nand disgusting. Just me.,111,,,
4,60,111,0,Player,,anim_default,text,뭉치야?,Dot?,112,,,
4,60,112,0,Dot,,anim_default,text,……,…..,113,,,
4,60,113,0,Player,,anim_default,text,뭉치야아.,Doooot.,114,,,
4,60,114,0,Dot,,anim_default,text,……,……,115,,,
4,60,115,0,Player,,anim_default,selection,"(오늘은 대화하고 싶지 않은가 봐.)|(뭉치, 슬픈 꿈을 꾸고 있는 걸까?)",(Seems like Dot doesn’t want to talk.)|(Is Dot having a sad dream?),116|117,,,
4,60,116,0,Dot,,anim_default,text,(뭉치에게 시간을 준다.),(Give them time.),,,,
4,60,117,0,Dot,,anim_default,text,(내일 일어나면 이야기해 봐야겠다.),(We’ll talk in the morning.),118,,,
4,60,118,0,Dot,,anim_default,text,"잘 자, 뭉치.","Good night, Dot.",,,,
