Sub,ScriptNumber,LineKey,Color,Actor,AnimState,DotAnim,TextType,KorText,EngText,NextLineKey,DeathNote,AfterScript,Exeption
1,63,18,0,Dot,,anim_default,text,"아니, 얘는 나의 진흙탕 속에 가라앉으며\n손바닥 하나만 겨우 내밀고 있어.","No, this is her neck-deep in the filthy\nmud, barely breathing through her beak,",19,,,
1,63,19,0,Dot,,anim_default,text,"간절히 도움을 청하고 있는\n거야. 제발, 제발 놓아 달라고.","frantically crying out for help. Begging\nme to please, please let her go.",20,,,
1,63,20,0,Player,,anim_default,text,그렇지 않아. 이 새는 노래해!,But it can’t be. This bird is singing.,21,,,
1,63,21,0,Player,,anim_default,text,…… 부리를 쫑긋거리면서 말야!,…… with her beak twitching in delight!,22,,,
1,63,22,0,Dot,,anim_default,text,……,……,23,,,
1,63,23,0,Dot,,anim_default,text,"그게 정말이야, [name]? (눈 동그랗게 뜨고 놀란 표정)","Is that really true, [name]?",24,,,
1,63,24,0,Dot,,anim_default,text,…… 정말? 정말?,…… Really? Really?,25,,,
1,63,25,0,Player,,anim_default,text,"응, 정말이야.","Yes, trust me.",26,,,
1,63,26,0,Dot,,anim_default,text,오해했어! 유리창에는 내\n모습이 비치지 않는단 말야.,What a mistake! I couldn't\nsee myself in the window.,27,,,
1,63,27,0,Player,,anim_default,text,"뭐, 뭉치 말대로 발이 조금씩\n빠지는 것 같긴 하지만,","Well, her feet do seem to be sinking bit by bit,",28,,,
1,63,28,0,Player,,anim_default,text,날갯짓하며 놀고 있는 걸로\n보여. 즐겁다는 몸짓이야.,but it looks like she’s flapping\nher wings and having fun.,29,,,
1,63,29,0,Dot,,anim_default,text,음… … 음! (머쓱하고 부끄러운 표정),Well... Well!,30,,,
1,63,30,0,Dot,,anim_default,text,그러니까 이게 원래는 나를\n위한 음악이었단 말이지?,So she was singing for me?,31,,,
1,63,31,0,Dot,,anim_default,text,… (눈을 감는 뭉치),…,32,,,
1,63,32,0,Dot,,anim_default,text,아름다워. (햅삐 뭉),How beautiful.,33,,,
1,63,33,0,Dot,,anim_default,text,깃털로 빚은 소리가 있다면 이런 느낌일까.,A voice like the finest of\nfeathers woven together.,34,,,
1,63,34,0,Dot,,anim_default,text,아기 새야! 내가 너에겐 덜 위험한 존재였나 봐.,"Bird, bird, turns out I’m safe enough for you!",35,,,
1,63,35,0,Dot,,anim_default,text,다행이다. 아름다운 우정의 시작일 수 있겠어.,I think this marks the start\nof a beautiful friendship.,36,,,
1,63,36,0,Dot,,anim_default,text,"그래도 나중에, 꼭 강가에 가서\n발을 깨끗이 닦아 줘야 해? 알았지?","but make sure to scrub your\nfeet in the river afterwards, alright?",37,,,
1,63,37,0,Dot,,anim_default,text,"꼭, 꼭 그래야만 해.",Promise me. Promise me you will.,,,,
2,64,38,0,Dot,,anim_default,text,편지란 건 말이야. 가까이에 읽어줄\n이가 있으면 좋다고 생각해.,Letters. It’s always better to have\nsomeone close by to read them.,39,,,
2,64,39,0,Dot,,anim_default,text,왜 이제야 떠올린 걸까?\n매일 내 창가에 들르는 너를.,How very foolish of me to think of you\nonly now—you visit me every day.,40,,,
2,64,40,0,Dot,,anim_default,text,지금 널 보며 편지를 쓰고 있어.,I’m writing this letter\nwhile staring up at you.,41,,,
2,64,41,0,Dot,,anim_default,text,"나의 시초지이자, 어쩌면 이제\n영영 돌아가지 못할… 나의 달.","Where I began, perhaps where\nI’ll never revisit… My Moon.",42,,,
2,64,42,0,Dot,,anim_default,text,오늘 밤의 너는 유독\n희게 질린 것 같아.,You seem unusually pale tonight.,43,,,
2,64,43,0,Dot,,anim_default,text,테두리를 둘러싼 어둠이 기어이\n네게 침범하려 하는 걸까.,I wonder if the surrounding darkness\nis finally creeping into your light.,44,,,
2,64,44,0,Dot,,anim_default,text,"<nickname>이 말해 주길, 지구는\n너와 꽤 멀리 떨어져 있대.",<nickname> says that Earth is\nquite a distance away from you.,45,,,
2,64,45,0,Dot,,anim_default,text,이곳의 빛이 네게 출발해도\n일 점 삼 초가 걸린다고 했어.,"Apparently, light from here takes\none-point-three seconds to get to you.",46,,,
2,64,46,0,Dot,,anim_default,text,일 점 삼 초라니!,One. point. three. seconds!,47,,,
2,64,47,0,Dot,,anim_default,text,"사천 개의 새 별이 탄생하고, 삼십 개의\n별이 폭발하고도 남는 시간이지.","Four thousand stars would be born and\nthirty more would implode, with time to spare.",48,,,
2,64,48,0,Dot,,anim_default,text,그렇지만 너무 슬퍼하지 마.,"Still, no need to be too sad.",49,,,
2,64,49,0,Dot,,anim_default,text,"내가 꿈을 지나고, 빛과\n비슷한 속성의 존재가 되면…","Once I’m no longer a dream, once\nI become a light-like existence,",50,,,
2,64,50,0,Dot,,anim_default,text,빛보다 빠르게 너의 곁에 닿을게.,I’ll be with you faster\nthan the speed of light.,51,,,
2,64,51,0,Dot,,anim_default,text,홀로 뜬 네가 외롭지 않도록.,I won’t keep you lonely up there.,52,,,
2,64,52,0,Dot,,anim_default,text,그렇게 다시 만나자.,‘Til we meet again.,,,,
3,65,53,0,Dot,,anim_default,text,색이 가득한 지구에서 보는 흑백\n영화는 한없이 고요하게 느껴져.,Watching monochrome films on\ncolor-filled Earth feels… endlessly quiet.,54,,,
3,65,54,0,Dot,,anim_default,text,"그 고요함이 왜인지 편안해서,\n이번엔 흑백 사진을 찍어 봤어.",That comfortable quiet led me\nto take a black-and-white photo.,55,,,
3,65,55,0,Dot,,anim_default,text,선과 흑과 백만이 존재하는 지구.,"An Earth where only lines,\nblack, and white exist.",56,,,
3,65,56,0,Dot,,anim_default,text,사진 속의 지구는 우주\n속의 달과 닮아 있었어.,The Earth in the photo resembled\nthe Moon up there in space.,57,,,
3,65,57,0,Dot,,anim_default,text,"<nickname>, 너도 알고 있겠지만,\n나는 다채로운 색채를 갈망해.","<nickname>, as you know,\nI yearn for vivid colors.",58,,,
3,65,58,0,Dot,,anim_default,text,부드럽게 세상을 물들인\n그것을 사랑해 마지않아.,I so sincerely love them and\nhow they softly paint the world.,59,,,
3,65,59,0,Dot,,anim_default,text,하지만….,However…,60,,,
3,65,60,0,Dot,,anim_default,text,잠시 동안 상상해 봤어.\n오로지 회빛 뿐인 세상을.,"I imagined, just for a minute,\na black-and-white world.",61,,,
3,65,61,0,Dot,,anim_default,text,그 안의 나는 지금보다\n훨씬 덜 외로워 보였지.,The Dot in it seemed far less lonesome.,62,,,
3,65,62,0,Dot,,anim_default,text,나도 알아.,I know.,63,,,
3,65,63,0,Dot,,anim_default,text,색채를 사랑할수록 색채가 없는\n나는 더 외로워진다는 걸.,"The more I love color, the more lonely\na monochrome being like me becomes.",64,,,
3,65,64,0,Dot,,anim_default,text,"그럼에도 색채를 끝없이\n더듬게 되는 이유는,","In spite of that, I blindly\nfeel for color endlessly.",65,,,
3,65,65,0,Dot,,anim_default,text,그건 아마도…,Perhaps because…,,,,
4,66,66,0,Dot,,anim_default,text,<nickname>.,<nickname>.,67,,,
4,66,67,0,Dot,,anim_default,text,괜찮다’고 생각하면 정말로\n‘괜찮아’진다는 사실 말이야.,"The saying ‘If you think it’s okay, it’ll be okay,’",68,,,
4,66,68,0,Dot,,anim_default,text,지금 성공적으로\n실천하고 있는 것 같아.,I think I’m successfully proving it.,69,,,
4,66,69,0,Dot,,anim_default,text,나는 그렇게 생각하는데\n너는 내가 어때 보여?,"Well, <i>I</i> think so.\nHow do I seem to you?",70,,,
4,66,70,0,Player,,anim_default,selection,유독 밝아 보여.|조금은 위태로워 보여.,Especially bright.|A little precarious.,71|73,,,
4,66,71,0,Dot,,anim_default,text,왜?,What?,72,,,
4,66,72,0,Dot,,anim_default,text,듣기 좋으라고 하는 말이야?,Are you trying to sugarcoat your words?,75,,,
4,66,73,0,Dot,,anim_default,text,왜?,Why?,74,,,
4,66,74,0,Dot,,anim_default,text,참아 줄 수 없어서 하는 말이야?,"You can’t stand that, can you?",75,,,
4,66,75,0,Player,,anim_default,text,그게 아니라…,It’s not that…,76,,,
4,66,76,0,Dot,,anim_default,text,괜찮아.,It’s okay.,77,,,
4,66,77,0,Dot,,anim_default,text,나의 분필 눈으로 보는 세상은,The world that I see with\nmy chalk-drawn eyes,78,,,
4,66,78,0,Dot,,anim_default,text,내 몫의 도화지만 꾸며 주면 그만.,only has to paint my bit of the canvas.,79,,,
4,66,79,0,Dot,,anim_default,text,나는 기꺼워. 그땐 정말 행운의\n동전이라도 가진 기분이었어.,I’m glad. It really felt like\nI had a lucky coin then.,80,,,
4,66,80,0,Dot,,anim_default,text,그러니까 지금도 그래.,So that’s how I feel now.,81,,,
4,66,81,0,Dot,,anim_default,text,……,……,82,,,
4,66,82,0,Dot,,anim_default,text,날갯짓하는 나그네는 나의\n힘으로는 돌볼 수 없고,I can’t take care of a drifter\nflapping his wings on my own.,83,,,
4,66,83,0,Dot,,anim_default,text,달님과의 기약 없는 만남을\n일방적으로 약속하고,"I make one-sided, indefinite\nplans to meet with the Moon.",84,,,
4,66,84,0,Dot,,anim_default,text,결국 난 칠할 수 없는 팔레트라는 걸,"And in the end, I’m a palette\nthat pictures can’t be painted from.",85,,,
4,66,85,0,Dot,,anim_default,text,이제 여든일곱 번째 정도\n새롭게 깨닫게 되어도,"And though I'm realizing this all\nover again for the eighty-seventh time,",86,,,
4,66,86,0,Dot,,anim_default,text,괜찮아. 다 괜찮아질 거야.,It’s okay. It’ll be okay.,87,,,
4,66,87,0,Dot,,anim_default,text,괜찮아. 다 잠깐이야.,It’s okay. It’s only temporary.,88,,,
4,66,88,0,Dot,,anim_default,text,괜찮아. 다 나의 뜻대로야.,It’s okay. It’s what I wanted.,89,,,
4,66,89,0,Dot,,anim_default,text,그게 정말이야.,That’s all.,,,,
