Sub,ScriptNumber,LineKey,Color,Actor,AnimState,DotAnim,TextType,KorText,EngText,NextLineKey,DeathNote,AfterScript,Exeption
2,28,38,0,Dot,,anim_eyesside,text,그는 레몬과 같은 노란빛의 햇살로\n나를 따갑게 내리쬐며 호통을 쳤지.,"but its lemon-yellow rays beat down\non me and it thundered at me,",39,,,
2,28,39,0,Dot,,anim_eyesblink,text,“감히 네가 어디를!” 난 그저… 축축한\n그림자 속으로 도망칠 수밖에 없었어.,"""How dare you!” And I… I had no choice\nbut to flee into the damp shadows.",40,,,
2,28,40,0,Dot,,anim_eyesdown,text,레몬은 거부의 과일인 게 분명해.,Lemons must be\nthe fruit of rejection.,41,,,
2,28,41,0,Player,,anim_eyesdown,text,음…,Mm…,42,,,
2,28,42,0,Player,,anim_eyesdown,text,제각각의 경험은 특정한 것에 대해\n특정한 방식으로 생각하게 할 때가 있어.,Different experiences make us think\na certain way about certain things.,43,,,
2,28,43,0,Player,,anim_eyesdown,text,기억은 주관적이거든!,It's because memories are subjective!,44,,,
2,28,44,0,Dot,,anim_eyesblink,text,주관적인 기억?,Subjective?,45,,,
2,28,45,0,Player,,anim_idle,text,"봐, 레몬을 생각하면 뭉치는\n거부당하는 느낌이 들잖아.","See, you feel a sense of\nrejection from lemons.",46,,,
2,28,46,0,Player,,anim_eyesblink,text,하지만 다르게 생각하는 사람들도 있어.,But some people feel\ndifferently about it.,47,,,
2,28,47,0,Dot,,anim_idle,text,"정말? 잠깐, 그럼 <nickname>은\n레몬에 대해 어떻게 생각하는데?","Really? Wait, what do\nyou think of lemons?",48,,,
2,28,48,0,Player,,anim_default,textbox,레몬은 나에게……,"To me, lemons are…",49,,,
2,28,49,0,Dot,,anim_eyescorner_turn,text,그렇구나.,Huh.,50,,,
2,28,50,0,Dot,,anim_eyesblink,text,이해했어. 레몬은 정말\n수많은 것들이 될 수 있겠어.,I understand. Lemons really\ncould be many things.,51,,,
2,28,51,0,Dot,,anim_eyesdown,text,그럼 이 가수는 레몬과\n관련된 나쁜 일을 겪었겠구나.,So this singer must have had\na gloomy experience with lemons.,52,,,
2,28,52,0,Player,,anim_eyesdown,text,그렇지. 정말 그럴지도 몰라.,"Perhaps, maybe.",53,,,
2,28,53,0,Dot,,anim_eyescorner,text,으음….,Hm…,54,,,
2,28,54,0,Dot,,anim_side,text,왜 이 사람의 레몬은\n우울한 맛이 나게 되었을까?,I wonder what made lemons\ntaste like melancholy for this person.,55,,,
2,28,55,0,Dot,,anim_eyesblink,text,"아, 알 것 같아.","Ah, I think I see it.",56,,,
2,28,56,0,Dot,,anim_eyesblink,text,어쩌면 가장 친한 친구를 마지막으로 봤을 때\n하필이면 레몬 사탕을 물고 있었을 수도 있겠어.,Maybe he had a lemon drop in his mouth\nthe last time he ever saw his best friend.,57,,,
2,28,57,0,Player,,anim_idle,text,어쩌면 못된 녀석들이 쥐여 준 썩은 레몬을\n 베어 문 적이 있었을지도 모르지.,"Maybe he once bit into a rotten lemon,\ngifted to him by a bunch of bullies.",58,,,
2,28,58,0,Dot,,anim_eyesblink,text,어쩌면 피투성이 레몬을 손에 쥔 채 발견된\n 살해 피해자의 가족이었을지도.,Maybe he was the sibling of a murder victim \nwho was found with a bloody lemon in their hand.,59,,,
2,28,59,0,Player,,anim_idle,textbox,어쩌면… ,Maybe… ,60,,,
2,28,60,0,Dot,,anim_eyesup,text,어쩌면…,Maybe…,61,,,
2,28,61,0,Dot,,anim_eyesside,text,어쩌면.,Maybe.,,,,
3,29,62,0,Dot,,anim_eyesblink,text,"오늘은 도시 바닥에 떨어진,\n누군가의 샌드위치에서 흘러 나왔을","Today I looked down at a dark red,\nsour blob of jam on the sidewalk,",63,,,
3,29,63,0,Dot,,anim_idle,text,검붉고 시큼한 잼 덩어리를 바라보다가,"that might have fallen out ofvsomeone’s sandwich, and thought,",64,,,
3,29,64,0,Dot,,anim_eyesblink,text,‘나도 비슷할지 모르는 잼 덩어리에서\n태어났는데… 검고 끈적이고 먹을 수 없고’,‘I was born from something sort of\nlike that… dark and sticky and inedible;’,65,,,
3,29,65,0,Dot,,anim_idle,text,‘아무래도 역한 맛이 날 것 같은 잼.’,‘a putrid kind of jam.’,66,,,
3,29,66,0,Dot,,anim_eyesblink,text,생각하며 눈 깜빡 감았다 떴는데\n그 속으로 빨려들어가 버렸어.,"And then I blinked, and I was sucked into it.",67,,,
3,29,67,0,Dot,,anim_idle,text,악몽 같은 세상이었어.,Into a nightmare of a world.,68,,,
3,29,68,0,Dot,,anim_eyesblink,text,"붉은 셀로판지로 바라본 것처럼,\n모든 것이 붉었고.","It was red all over, like looking\nthrough red cellophane.",69,,,
3,29,69,0,Player,,anim_idle,selection,(피를 상상한다.)|(과일 즙을 상상한다.),(Picture blood.)|(Picture fruit juice.),70|95,,,
3,29,70,0,Dot,,anim_eyesblink,text,오랜 신화 속이었던 것 같아.,It was like being inside an ancient myth.,71,,,
3,29,71,0,Dot,,anim_idle,text,용맹한 전사의 칼에 찔려\n죽은 거인이 누워 있었어.,"A giant lay on the ground,\nstabbed by a brave warrior’s sword.",72,,,
3,29,72,0,Dot,,anim_eyesblink,text,"그는 핏발 선 눈을 하고, 자기 목에서\n솟구치는 시뻘겋고 비릿한 물줄기를","Its bloodshot eyes gazed\nat the red, rancid stream",73,,,
3,29,73,0,Dot,,anim_idle,text,그저 바라만 보았어.,spurting from its throat.,74,,,
3,29,74,0,Dot,,anim_eyesblink,text,"격렬하지만 고요한 붉음이었어,","A violent, yet silent red.",75,,,
3,29,75,0,Dot,,anim_idle,text,모두가 거인의 죽음에 환호했지만\n오직 그만은 말이 없었지.,Everyone cheered at the giant’s\ndeath but it remained mute.,76,,,
3,29,76,0,Dot,,anim_eyesblink,text,"그는 가슴을 내밀고 포효하는 전사와\n그를 숭배하는 마을 사람들을 바라보다가,","It looked at the roaring warrior and\nthe worshipping townsfolk, and said—",77,,,
3,29,77,0,Dot,,anim_eyescorner,text,커다랗게 태어나고 싶지 않았는데 말이에요.,I never wanted to be born so big.,78,,,
3,29,78,0,Dot,,anim_eyescorner,text,다음에는 아주 작고 올망졸망한\n산딸기로 태어나야지. 엄마. 엄마. 아파요.,One day I’ll be reborn as a small\nraspberry. Mama. Mama. It hurts.,79,,,
3,29,79,0,Dot,,anim_eyesdown,text,엄마. 무서워요.,Mama. I’m scared.,80,,,
3,29,80,0,Dot,,anim_eyesdown,text,하며 절벽 아래로 미끄러져 떨어졌어.,— and slipped and fell down the cliff.,81,,,
3,29,81,0,Dot,,anim_eyesdown,text,아.,Oh.,82,,,
3,29,82,0,Dot,,anim_eyesdown,text,아.,Oh.,83,,,
3,29,83,0,Dot,,anim_eyesdown,text,"사실 달에서의 그날, 우주를 바라보며\n사형 집행을 기다리던 그날","That day on the moon, staring into\nspace and awaiting my death sentence,",84,,,
3,29,84,0,Dot,,anim_eyesdown,text,그날은 나도 거인이었지.,I was that giant.,85,,,
3,29,85,0,Dot,,anim_eyesdown,text,우주로 떨어지는 떨어지는 거인이었어.,A giant falling into space.,86,,,
3,29,86,0,Dot,,anim_idle,text,…….,……,87,,,
3,29,87,0,Dot,,anim_eyeswide,text,"그의 공포를 알아. 그의 설움을, 혼란을,","I know its fear. Its sorrow,\nits disorientation,",88,,,
3,29,88,0,Dot,,anim_eyeswide,text,짙은 허공 속 우글거리던\n암흑의 감각을 알아.,the feel of the darkness\ncrawling in the thick void.,89,,,
3,29,89,0,Dot,,anim_eyeswide,text,저도 그 시커먼 구덩이 속에서만큼은\n태어나고 싶지 않았는데 말이에요.,"I never wanted to be born in that\npitch black pit of all places, either.",90,,,
3,29,90,0,Dot,,anim_eyeswide,text,"동그랗고 예쁘게, 색처럼, 꿈처럼.","I wanted to be round and\npretty, like a color, like a dream.",91,,,
3,29,91,0,Dot,,anim_eyeswide,text,정말이지 그렇게 태어나고\n싶었는데 말이에요.,I really really did.,92,,,
3,29,92,0,Dot,,anim_idle,text,붙잡을 사람 하나 없이\n우주를 바라만 바라만 보았어.,I looked at the space surrounding\nme without no one to hold on to.,93,,,
3,29,93,0,Dot,,anim_eyesblink,text,"핏발 선 눈을 하고, 목에서 솟구치는 시뻘겋고\n 비릿한 물줄기를 바라보던 거인처럼","And like the giant staring at the rancid\nred stream with its bloodshot eyes,",94,,,
3,29,94,0,Dot,,anim_idle,text,모든 모든 마음을 한입에\n삼켜 보려 노력하면서.,I tried to stomach everything\nI felt in a single swallow.,,,,
3,29,95,0,Dot,,anim_default,text,어느 잼 공장의 철로 된\n절구통 속이었던 것 같아.,"It was like being inside a mortar\nmade of steel, in a jam factory.",96,,,
3,29,96,0,Dot,,anim_default,text,몸이 반만 뭉그러진 산딸기 하나가,"A raspberry, halfway crushed,",97,,,
3,29,97,0,Dot,,anim_default,text,"핏발 선 눈을 하고, 내장에서\n솟구치는 시뻘겋고 비릿한 물줄기를","with bloodshot eyes gazed\nat the red, rancid stream",98,,,
3,29,98,0,Dot,,anim_idle,text,그저 바라만 보았어.,spurting from its intestines.,99,,,
3,29,99,0,Dot,,anim_eyesblink,text,"격렬하지만 고요한 붉음이었어,","A violent, yet silent red.",100,,,
3,29,100,0,Dot,,anim_idle,text,절구는 일정하게 쿵 쿵 쿵 쿵 쿵\n내려찍혔고 산딸기는,"The pestle went thump, thump, thump, thump,\nand the raspberry said—",101,,,
3,29,101,0,Dot,,anim_eyescorner,text,달콤하게 태어나고 싶지\n않았는데 말이에요.,I never wanted to be born so sweet.,102,,,
3,29,102,0,Dot,,anim_eyescorner,text,다음에는 아주 씁쓸한 맛이 나는 거인으로\n태어나야지. 엄마. 엄마. 아파요.,One day I’ll be reborn as a bitter giant. \nMama. Mama. It hurts.,103,,,
3,29,103,0,Dot,,anim_eyesdown,text,엄마. 무서워요.,Mama. I’m scared.,104,,,
3,29,104,0,Dot,,anim_eyesdown,text,하며 잼이 되어 냄비에 던져졌어.,and was thrown into the pot as jam.,105,,,
3,29,105,0,Dot,,anim_eyesdown,text,아.,Oh.,106,,,
3,29,106,0,Dot,,anim_eyesdown,text,"사실 달에서의 그날, 우주를\n바라보며 사형 집행을 기다리던 그날","That day on the moon, staring into space \nand awaiting my death sentence,",107,,,
3,29,107,0,Dot,,anim_eyesdown,text,그날은 나도 산딸기였지.,I was that raspberry.,108,,,
3,29,108,0,Dot,,anim_eyesdown,text,으깨지는 으깨지는 산딸기였어.,A raspberry being crushed and crushed.,109,,,
3,29,109,0,Dot,,anim_eyesdown,text,…….,…….,110,,,
3,29,110,0,Dot,,anim_eyeswide,text,"그의 공포를 알아. 그의 설움을, 혼란을, 짙은 \n허공 속 우글거리던 암흑의 감각을 알아.","I know its fear. Its sorrow, is disorientation, the feel \nof the darkness that crawled in the thick void.",111,,,
3,29,111,0,Dot,,anim_eyeswide,text,나도 그 시커먼 구덩이 속에서만큼은\n태어나고 싶지 않았는데 말이에요.,"I never wanted to be born in that\npitch black pit of all places, either.",112,,,
3,29,112,0,Dot,,anim_eyeswide,text,"동그랗고 예쁘게, 색처럼, 꿈처럼.","I wanted to be round and pretty,\nlike a color, like a dream.",113,,,
3,29,113,0,Dot,,anim_eyeswide,text,정말이지 그렇게 태어나고\n싶었는데 말이에요.,I really really did.,114,,,
3,29,114,0,Dot,,anim_idle,text,붙잡을 사람 하나 없이\n우주를 바라만 바라만 보았어.,I looked at the space surrounding\nme with no one to hold on to.,115,,,
3,29,115,0,Dot,,anim_eyesblink,text,"핏발 선 눈으로, 내장에서 솟구치는 시뻘겋고\n 비릿한 물줄기를 바라보던 산딸기처럼","And like the raspberry staring at the\nrancid red stream with bloodshot eyes,",116,,,
3,29,116,0,Dot,,anim_idle,text,모든 모든 모든 마음을\n한입에 삼켜 보려 노력하면서.,tried to stomach every single\nthing I felt in a single swallow.,,,,
4,30,117,0,Dot,,anim_mold2,text,안녕.,Hello.,118,,,
4,30,118,0,Dot,,anim_mold2,text,"반가워, 곰팡이야.",Nice to see you again.,119,,,
4,30,119,0,Dot,,anim_mold2,text,"있지,","Did you know,",120,,,
4,30,120,0,Dot,,anim_mold2,text,나는 달에서 왔다?,I come from the moon?,121,,,
4,30,121,0,Dot,,anim_mold2,text,"지구에선 보이지 않는,\n달의 어두운 뒤편에서 왔어.","The dark side of the moon,\nin fact, that can’t be seen from Earth.",122,,,
4,30,122,0,Dot,,anim_mold2,text,…,…,123,,,
4,30,123,0,Dot,,anim_mold2,text,난 이곳에 온 게 참 좋아. 너와\n<nickname>를 알게 되었다는 것도.,"I’m glad to be here, to\nhave met <nickname> and you.",124,,,
4,30,124,0,Dot,,anim_mold2,text,"벗어나고 싶지 않은 꿈결 같고,\n다정히 안겨드는 물결 같아.","It feels like a dream I don’t want to wake\nfrom, or sweet ripples embracing me.",125,,,
4,30,125,0,Dot,,anim_mold2,text,"그런데 아주 가끔, 이따금의 한밤중에…\n달이 내 마음에 찾아올 때가 있어.","But sometimes, in the middle of\nthe night… the moon visits my mind.",126,,,
4,30,126,0,Dot,,anim_mold2,text,…,…,127,,,
4,30,127,0,Dot,,anim_mold2,text,"지구에선 보이지 않는,\n달의 어두운 뒤편이.","The dark side of the moon,\nthat can’t be seen from Earth.",128,,,
4,30,128,0,Dot,,anim_mold2,text,그럴 때면 난 나만의 달을 바라봐,I look to my very own moon then.,129,,,
4,30,129,0,Dot,,anim_mold2,text,"저기 동그란 전등 말이야.\n오직 나를 위한, 나만의 달.",That round lamp over there.\nMy own personal moon.,130,,,
4,30,130,0,Dot,,anim_mold2,text,…,…,131,,,
4,30,131,0,Dot,,anim_mold2,text,내 시초지만큼 색이 어둡거나\n구덩이가 많진 않아.,It’s not as gray or cratered\nas where I came from.,132,,,
4,30,132,0,Dot,,anim_mold2,text,사실 조금도 닮지 않았어.,"In fact, it’s nothing like it.",133,,,
4,30,133,0,Dot,,anim_mold2,text,이 조명은… 지구에서 보이는\n달과 더 닮았을 거야.,This lamp is more like how\nthe moon looks from Earth:,134,,,
4,30,134,0,Dot,,anim_mold2,text,밝고 빛나지.,Bright and glowing.,135,,,
4,30,135,0,Dot,,anim_mold2,text,하지만 그런 대로 괜찮아.\n그래도 사랑스러워.,But I still treasure it.,136,,,
4,30,136,0,Dot,,anim_mold2,text,…,…,137,,,
4,30,137,0,Dot,,anim_mold2,text,"조금도 닮지 않았지만, 그 자체만으로\n내가 아는 나의 달을 떠올리게 하니까.","You see, it still reminds me\nof the moon that I know.",138,,,
4,30,138,0,Dot,,anim_mold2,text,"지구에 있는 모두가 빛나는\n앞면을 바라보지만,","Everyone else here\nsees the shining front,",139,,,
4,30,139,0,Dot,,anim_mold2,text,"오직 나만이 달의 뒤편,\n그 어두운 이면을 아니까.",but only I know the\nother side of the moon.,140,,,
4,30,140,0,Dot,,anim_mold2,text,"먼지와 오물, 안쓰럽거나\n불결한 것들로 가득한….","Filled with dust and filth,\nthe pitiful and soiled,",141,,,
4,30,141,0,Dot,,anim_mold2,text,그럼에도 여전히 달인.,but the moon nonetheless.,142,,,
4,30,142,0,Dot,,anim_mold2,text,그게 바로 내가 알고 기억하는 달이야.,That’s the moon that\nI know and remember.,143,,,
4,30,143,0,Dot,,anim_mold2,text,나의 달. 그리고….,My moon. And….,144,,,
4,30,144,0,Dot,,anim_mold2,text,"나를 처음으로 알아 주었던, 상처 깊고\n따뜻한 이들… 내 첫 친구들의 달.",Their moon. Those with their\nwarmth and wounds.,145,,,
4,30,145,0,Dot,,anim_mold2,text,…,…,146,,,
4,30,146,0,Dot,,anim_mold2,text,그래서 너와 이 전등을 나누고 싶어.,That’s the moon that\nI know and remember.,147,,,
4,30,147,0,Dot,,anim_mold,text,…,…,148,,,
4,30,148,0,Dot,,anim_mold,text,이제부턴 우리의 달인 거야.,It can be our little moon now.,,,,
