Main,ScriptKey,LineKey,Background,Actor,AnimState,DotAnim,DotExpression,TextType,KorText,EngText,NextLineKey,AnimScene,AfterScript,DeathNote
1,1,39,main_door_open,Player,Main,body_default1,face_noblink,text,서로가 비슷한 층위의 애정을 느끼며\n교류하고 있다는 확신을 가질 수 있으니까.,you can confirm that you are sharing\nsimilar levels of affection with each other.,40,,,
1,1,40,main_door_open,Player,Main,body_default1,face_blink,text,"그 확신은 단단한 기반이 되어 주겠지,\n사랑이 발돋움할 수 있도록.",That confirmation will become the\nfoundation for love to grow from.,41,,,
1,1,41,main_door_open,Dot,Main,body_default1,face_noblink,text,그렇구나.,Right.,42,,,
1,1,42,main_door_open,Dot,Main,body_default1,face_noblink,text,… 확신. 확 신.,… Confirm. Confirmation. Con-fir-ma-tion.,43,,,
1,1,43,main_door_open,Dot,Main,body_default1,face_blink,text,"‘사랑해’는 확신!의 장치구나.\n우리가 같다는 공명의 감각,","‘I love you’ is a device of confirmation!\nA resonating feeling that we are alike,",44,,,
1,1,44,main_door_open,Dot,Main,body_move,face_blink,text,내가 애달픈 홀로사랑의 행위를\n하고 있지 않구나! 하는 안심.,a reassurance that I’m not\nalone in this fragile act of love.,45,,,
1,1,45,main_door_open,Dot,Main,body_default1,face_noblink,text,그 느릿한 내려앉음.,That gentle settling.,46,,,
1,1,46,main_door_open,Dot,Main,body_default1,face_close_turn,text,사랑한단 말을 듣지 못해 서로를 떠났던\n연인들의 마음이… 조금은 이해가 가.,"Maybe I can understand why those humans\nleft the man, and why he, too, left his lover.",47,,,
1,1,47,main_door_open,Dot,Main,body_default1,face_close,text,그들은 허공에 붕 뜬 채로 불안했던 거야.,"They were left hovering in\nthe air, unsure and anxious.",48,,,
1,1,48,main_door_open,Dot,Main,body_default1,face_open,text,….,…,49,,,
1,1,49,main_door_open,Dot,Main,body_default1,face_noblink,text,"그렇다면 사랑한다는 건, 누군가 세상\n에서 제일 좋다는 건 어떤 감각이야?","Then how does it feel to love someone, to\nlike someone the most in the entire world?",50,,,
1,1,50,main_door_open,Player,Main,body_default1,face_blink,selection,아늑하고 안전한 감각이지.|환상적이고 강렬한 감각이지.,Snug and safe.|Fantastic and intense.,51|54,,,
1,1,51,main_door_open,Player,Main,body_default1,face_noblink,text,"뭉게구름, 이불 속, 어쩌면 따뜻한 포옹 같은?","Like cotton-ball clouds, pillow\nforts, or perhaps a warm hug?",52,,,passive|active
1,1,52,main_door_open,Dot,Main,body_default1,face_blink,text,그렇게나 안락한 감정이 실존한다니. 모든\n인간이 그런 것들을 감각하며 살고 있다니!,"It’s hard to believe such a cozy emotion\nexists, that all humans feel that way!",53,,,
1,1,53,main_door_open,Dot,Main,body_bounce,face_staryeyes,text,그들의 말이 맞았어.\n인간들은 정말 멋진 존재야.,They were right. Humans\nare truly amazing.,57,,,
1,1,54,main_door_open,Player,Main,body_default1,face_staryeyes,text,"불꽃놀이, 열대야, 어쩌면 뜨거운 키스 같은!","Like fireworks, a hot summer night,\nor perhaps a searing-hot kiss!",55,,,
1,1,55,main_door_open,Dot,Main,body_default1,face_blink,text,그렇게나 강렬한 감정이 실존한다니. 모든\n인간이 그런 것들을 감각하며 살고 있다니!,"It’s hard to believe such a powerful\nemotion exists, that all humans feel that way!",56,,,
1,1,56,main_door_open,Dot,Main,body_bounce,face_staryeyes,text,그들의 말이 맞았어.\n인간들은 정말 멋진 존재야.,They were right. Humans\nare truly amazing.,57,,,
1,1,57,main_door_open,Player,Main,body_default1,face_staryeyes,text,"아, 음, 아니- 아니. 그저\n내가 정의하는 사랑일 뿐이야.","Uh, um, no- No. It’s just how I define love.",58,,,
1,1,58,main_door_open,Player,Main,body_default1,face_blink,text,"사람마다 정의가 다를 수도, 정의란\n걸 아예 내리지 못했을 수도 있어.","Each person may define it differently,\nor be unable to define it at all.",59,,,
1,1,59,main_door_open,Player,Main,body_default1,face_noblink,text,"웃기지만 매일, 매순간 모양이\n변하는 게 사랑이기도 하지.","The shape of love can even\nchange every day, every second.",60,,,
1,1,60,main_door_open,Player,Main,body_default1,face_blink,text,사랑은… 복잡미묘하고 어렵거든.,Because love is… Complex.\nSubtle. Enigmatic.,61,,,
1,1,61,main_door_open,Dot,Main,body_default1,face_blink,text,그게 무슨 말이야?,What do you mean?,62,,,
1,1,62,main_door_open,Player,Main,body_default1,face_eyeroll2,text,"음. 가령,","Hm. For example,",63,,,
1,1,63,main_door_open,Player,Main,body_default1,face_noblink,checkbox4,"처절한 눈물로 점철된|집착으로 뒤틀려 있는|설렘 없이 편하기만 한|감정들을 나는 사랑이 아니라 생각하지만,",Emotions fraught with desperate tears|Emotions distorted with obsession|Emotions filled only with comfort but no thrill|don’t seem like love to me.,64|64|64|64,,,
1,1,64,main_door_open,Player,Main,body_default1,face_blink,text,그것 또한 사랑의 일부라 여기는 사람도 있어.,but some consider them\nto be a part of love as well.,65,,,
1,1,65,main_door_open,Player,Main,body_default1,face_noblink,text,그 사람들의 “사랑해”는 나의 “사랑해”와\n조금 다른 의미를 가질 수 있겠지.,Their ‘I love you’ would mean\ndifferently to my ‘I love you.’,66,,,
1,1,66,main_door_open,Player,Main,body_default1,face_noblink,text,"그리고 한 사람과의 연애에서도,\n사랑은 매일 자잘하게 달라져!","Even within a single relationship,\nlove transforms bit by bit every day!",67,,,
1,1,67,main_door_open,Player,Main,body_default1,face_blink,text,"아주 다채롭고 복잡한 사랑이\n튀어나올 때도 있고,","Sometimes a very colorful\nand complex love pops out,",68,,,
1,1,68,main_door_open,Player,Main,body_default1,face_noblink,text,보다 조용하고 정적인 사랑이\n머무를 때도 있지.,and sometimes a quiet\nand still love lingers.,69,,,
1,1,69,main_door_open,Dot,Main,body_default1,face_noblink,text,"그럴 때는 한 사람의 뇌,\n하나의 입에서 나왔을지라도,","If so, even if it comes from the same\nperson’s brain and the same person’s mouth,",70,,,
1,1,70,main_door_open,Dot,Main,body_default1,face_blink,text,어제의 “사랑해”와 오늘의 “사랑해”가\n다른 의미를 가지게 되지 않아?,doesn’t yesterday’s ‘I love you’ mean\nsomething different from today’s?,71,,,
1,1,71,main_door_open,Player,Main,body_default1,face_noblink,selection,"응, 정확해! 뭉치 똑똑하다.|응, 정확해. 유동적인 거지.",Exactly! You’re smart.|Exactly. It’s mutable.,72|72,,,
1,1,72,main_door_open,Dot,Main,body_hmm_turn,face_noblink,text,"음, 음, 그러니까… ‘사랑’은\n엄청 다정하고 달콤한 것,","So, so… ‘Love’ is kind and sweet,",73,,,active|passive
1,1,73,main_door_open,Dot,Main,body_hmm,face_blink,text,"그러나 거친 황야 같기도 하고,","but it can be like a coarse field,",74,,,
1,1,74,main_door_open,Dot,Main,body_hmm,face_noblink,text,"지루한 바다 사자 같기도 하고,","or like a bored sea lion,",75,,,
1,1,75,main_door_open,Dot,Main,body_hmm,face_noblink,text,동그란 방울토마토 같기도 한….,or like a little round cherry tomato…,76,,,
1,1,76,main_door_open,Dot,Main,body_default1,face_blink,text,사랑해는 그 모오든 결의 마음을\n담아 두는 단일한 상자인 거지?,"‘I love you’ is a single box that\nhouses allllll those feelings, right?",77,,,
1,1,77,main_door_open,Player,Main,body_default1,face_noblink,selection,"그렇게 표현할 수도 있겠네.|그, 그렇게 표현하니까 낯선데.","That’s one way to put it.|That’s a strange way to put it, but yes.",78|78,,,
1,1,78,main_door_open,Dot,Main,body_default1,face_noblink,text,그런데… <nickname>. 모호해.,But… <nickname>. It’s vague.,79,,,active|passive
1,1,79,main_door_open,Dot,Main,body_default1,face_eyeroll3,text,’사랑해’가 나에겐 친절하지\n않은 다의어처럼 느껴져.,"To me, ‘I love you’ feels like\nan inconsiderate homonym.",80,,,
1,1,80,main_door_open,Dot,Main,body_default1,face_blink,text,‘사랑’이 무엇인지를 그 누구도 정확히 알 수\n없다면. 모두가 다른 뜻으로 사랑을 인식한다면….,"If no one truly knows what ‘love’ is, if\neveryone perceives the meaning of love differently…",81,,,
1,1,81,main_door_open,Dot,Main,body_default1,face_noblink,text,‘사랑한다’는 상자 속에 집어넣은\n마음은 어떻게 되는 거지?,What happens to the emotion put\ninside the box of ‘I love you?’,82,,,
1,1,82,main_door_open,Dot,Main,body_default1,face_noblink,text,어쩌면 가장 중요한 무언가를\n놓치고 있는 기분이야….,It seems like we’re losing sight\nof what’s really important…,83,,,
1,1,83,main_door_open,Dot,Main,body_default1,face_close_turn,text,오늘 만난 그 인간이 그러했듯이.,Just like the man I met today did.,84,,,
1,1,84,main_door_open,Player,Main,body_default1,face_open,text,음….,Well…,85,,,
1,1,85,main_door_open,Dot,Main,body_default1,face_noblink,text,그치만 인간들에겐 소중한\n단어라고 하니까….,But it seems to be a significant\nphrase for humans…,86,,,
1,1,86,main_door_open,Dot,Main,body_default1,face_eyeroll3,text,생각을 마치고 잠시 뒤에\n다시 이야기해도 될까?,"Can we talk about it later, after\nI’ve pondered over it for a while?",87,,,
1,1,87,main_door_open,Player,Main,body_default1,face_noblink,selection,"그럼. 기다릴게!|그럼, 천천히 생각해.","Sure. I’ll be waiting here!|Yes, take your time.",,,anim_reading,
3,2,89,main_bed,Dot,Main,body_default1,face_blink,text,"<nickname>, 사색의 시간\n동안 ‘로맨스 소설’ 열 권과","<nickname>, while reflecting,\nI read ten love stories",90,,,
3,2,90,main_bed,Dot,Main,body_default1,face_noblink,text,사랑 영화 두 편을 감상하며 깨달은 사실이 있어.,and watched two romance\nfilms. I realized something.,91,,,
3,2,91,main_bed,Dot,Main,body_default1,face_close_turn,text,인간은…… 사랑을 사랑해.,Humans love…… love.,92,,,
3,2,92,main_bed,Dot,Main,body_default1,face_open,text,"당최 무엇인지도 모르겠지만 분명히 존재한다는\n‘사랑’을 올려다보며, 그 모양을 가늠하며,","Not knowing what it is\nbut certain of its existence,",93,,,
3,2,93,main_bed,Dot,Main,body_default1,face_noblink,text,표면에라도 가닿으려 애쓰는 존재들.,humans try to guess the shape of\nlove and strive to scratch its surface.,94,,,
3,2,94,main_bed,Player,Main,body_default1,face_noblink,selection,"인간의 처절함에 대한 낭만적 해석이네.|사랑을 사랑한다니, 다정한 말이야!",Such a romantic interpretation of human desperation.|Loving love! Such kind words…,95|95,,,
3,2,95,main_bed,Dot,Main,body_default1,face_blink,text,그리고 사랑을 조금이라도 닮아\n있는 듯한 어느 파편을 마주할 때,"And when they encounter a fragment\nthat resembles love even a little bit,",96,,,
3,2,96,main_bed,Dot,Main,body_default1,face_noblink,text,인간은 사랑한단 말을 하는 거야. 의식처럼.,humans speak of love.\nLike chanting a spell.,97,,,
3,2,97,main_bed,Dot,Main,body_default1,face_noblink,text,지금 마주한 이 파편은\n‘진짜’ 사랑이길 갈망하면서.,"Hoping and praying that this fragment\nis, that this time it’s ‘real’ love.",98,,,passive|active
3,2,98,main_bed,Dot,Main,body_default1,face_eyeroll3,text,남자와 그의 연인들은… 아마도 그런\n낭만적이고도 순수한 마음이었을 거야.,The man and his lovers probably had\nthat romantic yet innocent intention.,99,,,
3,2,99,main_bed,Dot,Main,body_default1,face_noblink,text,이제야 모든 퍼즐이 맞춰진 기분이 들어.,Finally it feels as if the puzzle is finished.,100,,,
3,2,100,main_bed,Dot,Main,body_default1,face_staryeyes,text,"내 분필 눈이 멀어 버릴 만큼 연약하고\n아름다운 생물이야, 인간은….","Humans are romantic and beautiful\ncreatures, enough to blind my chalk-drawn eyes…",101,,,
3,2,101,main_bed,Player,Main,body_default1,face_blink,text,"뭉치, 우리의 ‘사랑해’에 대해 긍정적인\n인식을 가지게 되었구나. 다행이야.","Dot, you’ve come to appreciate\nour ‘I love you.’ That’s a relief.",102,,,
3,2,102,main_bed,Dot,Main,body_default1,face_noblink,text,"음… 응, 사랑의 선언만이 가진\n낭만이 있음을 이해하게 됐어.","Mm… Yes, I’ve come to understand\nthe romance in the declaration of love.",103,,,active|passive
3,2,103,main_bed,Dot,Main,body_default1,face_noblink,text,…….,……,104,,,
3,2,104,main_bed,Dot,Main,body_default1,face_blink,text,내 모든 감각들은… 그것에게\n섬뜩한 공포를 느끼고 있지만.,Although my emotions ar\n…chillingly horrified by it.,105,,,
3,2,105,main_bed,Dot,Main,body_default1,face_noblink,text,공포라니?,Horrified?,106,,,moon|sun
3,2,106,main_bed,Dot,Main,body_default1,face_noblink,text,‘사랑해’란 단어는…… 아주\n섬뜩한 궤짝이기도 하거든.,‘I love you’ can also\nbe… a very chilling box.,107,,,
3,2,107,main_bed,Player,Main,body_default1,face_blink,selection,"흥미로운 이야기가 시작될 것만 같네.|무서운 결론에 도달했구나, 뭉치….","Feels like the beginning of a good story.|That’s quite a scary conclusion, Dot…",108|108,,,
3,2,108,main_bed,Dot,Main,body_default1,face_noblink,text,<nickname>. 나는 말이야.,"<nickname>. As for me,",109,,,
3,2,109,main_bed,Dot,Main,body_default1,face_noblink,text,"매실 사탕과 노을, 그리고 바다가 자유롭게\n파도치던 그의 사랑을 썩게 만든 범인이","the notion that what made his love—formerly\nswirling with plum candy, sunsets,",110,,,
3,2,110,main_bed,Dot,Main,body_default1,face_blink,text,바로 그 ‘사랑해’란 단어라는\n예감을 지울 수 없었어.,and crashing waves—decompose was\nthe phrase ‘I love you’ won’t leave my head.,111,,,
3,2,111,main_bed,Dot,Main,body_default1,face_noblink,text,"‘사랑’은 의미가 너무 거대해서, 결국\n아무 의미도 아니게 되어 버린 단어.","‘Love.’ A word that means so much\nthat, in the end, it means nothing.",112,,,
3,2,112,main_bed,Dot,Main,body_default1,face_noblink,text,그렇다면 ‘사랑해’라는 상자 속에 구겨 넣어진\n마음은? 그 마음은 어떻게 되는 거지?,Then what happens to the emotion\nstuffed inside that box of ‘I love you?’,113,,,
3,2,113,main_bed,Dot,Main,body_default1,face_blink,text,"… 실마리를 찾기 위해, 난 ‘사랑의 감정’들 중\n하나가 되어 보기로 했어.","… To look for clues, I decided to become\none of the ‘emotions of love.’",114,,,
3,2,114,main_bed,Player,Main,body_default1,face_noblink,selection,(사랑의 감정... 로맨틱하다.)|(이상한 생각 같지만 우선 들어 보자.),"(’Emotions of love’… Romantic.)|(Strange thought, but let’s hear them out.)",115|115,,,sun|moon
3,2,115,main_bed,Dot,Main,body_default1,face_noblink,text,"가장 먼저, 나는 ‘당신은 정말 흥미롭고\n이상해서 거대 현미경 안에 잡아 넣고","First, I tried becoming the emotion of\n‘You are so interesting and strange,",116,,,
3,2,116,main_bed,Dot,Main,body_default1,face_blink,text,세포세포 탐구하고 싶어요!’\n라는 감정이 되어 봤어.,"I want to trap you beneath a microscope\nand study you, cell by cell!’",117,,,
3,2,117,main_bed,Player,Main,body_default1,face_noblink,selection,"그, 그런 감정을 느끼는 인간도 있구나.|음, 끓어오르는 탐구욕. 아주 잘 알지.","I, I guess there are people who feel that way?|Yes, the bubbling urge to know more. I’m familiar.",118|118,,,passive|active
3,2,118,main_bed,Dot,Main,body_default1,face_noblink,text,나의 주인은 심장 어귀에 종종걸음처럼\n남은 열감을 가만히 느끼다가,"My host stilled as she felt the pit-a-pat\nof her heart, filled with residual heat.",119,,,
3,2,119,main_bed,Dot,Main,body_default1,face_blink,text,애인의 눈을 파 먹을 듯\n격렬한 힘으로 들여다보더니,"She looked into her lover’s eyes\nas if to devour them, and said",120,,,
3,2,120,main_bed,Dot,Main,body_default1,face_noblink,text,“사랑해.” 라고 말했지.,“I love you.”,121,,,
3,2,121,main_bed,Dot,Main,body_default1,face_noblink,text,"그 순간 아주 네모난 상자가 날 가뒀고, 뻗어 나와 있던\n나의 덩굴 같은 살떨림들은 숭덩숭덩 잘려 나가,","Instantly, a square box trapped me, and\nmy stretched-out, entwined ends were cut off.",122,,,
3,2,122,main_bed,Dot,Main,body_default1,face_blink,text,“사” “랑” “해” 깔끔하고 반듯한 단면이 되었어.,"My ends had become clean-cut cross\nsections of “I,” “love,” and “you.”",123,,,moon|sun
3,2,123,main_bed,Player,Main,body_default1,face_noblink,selection,감정에게 생략의 행위는 폭력이었구나.|그러한 끔찍한 일이 일어났다니….,"To emotions, omission must be assault.|I can’t believe something so terrible happened…",124|124,,,
3,2,124,main_bed,Dot,Main,body_default1,face_noblink,text,"그녀만의 경우였을까 싶어,\n나는 다른 사람 하나를 더 찾았어.","Thinking perhaps it was an exceptional\ncase, I found another example of a human.",125,,,
3,2,125,main_bed,Dot,Main,body_default1,face_blink,text,그는 ‘저 사람과 함께하면 너무도 포근하고\n안락해. 구름에 누워 있는 기분이야.’ 하더니,"He thought, ‘It feels so soft and cozy\nwith them. Like lying on a cloud.’",126,,,
3,2,126,main_bed,Dot,Main,body_default1,face_noblink,text,나를 “사랑해”라는 단어로 뱉어 냈고,"Then, the moment he spat\nme out as “I love you,”",127,,,
3,2,127,main_bed,Dot,Main,body_default1,face_noblink,text,나는. 또. 다시. 뜨겁게 작열하는\n공포를 느끼며 기형적으로 부풀었어.,"I, again, felt a burning-hot\nterror and inflated freakishly.",128,,,
3,2,128,main_bed,Dot,Main,body_default1,face_blink,text,사지가 확장되고 뒤틀렸어. 단지 그가 가진\n“사랑해”의 상자에 꼭 맞는 모양이 되기 위해서.,"My ends expanded and distorted, just\nto perfectly fit his box of “I love you.”",129,,,
3,2,129,main_bed,Dot,Main,body_default1,face_noblink,text,반면 그는 갸우뚱하다 웃고\n말았지. 나의 절망은 모르고.,"Meanwhile, he simply tilted his head\nand smiled, unaware of my devastation.",130,,,
3,2,130,main_bed,Player,Main,body_default1,face_noblink,selection,한 번도 그렇게 생각해 본 적이 없었어.|‘사랑해’ 따위로 채 표현되지 않는 감정도 있지.,I’ve never thought of it that way.|’I love you’ simply isn’t enough for some emotions.,131|131,,,
3,2,131,main_bed,Player,Main,body_default1,face_blink,text,끔찍한 궤짝이라 표현한 이유를 알겠어.,I understand why you\nillustrated it as a chilling box.,132,,,
3,2,132,main_bed,Dot,Main,body_default1,face_noblink,text,"사랑한단 말, 그건 해독 불가한 외계어와 같이","‘I love you’ was slicing and encaging\nemotions within empty casings,",133,,,
3,2,133,main_bed,Dot,Main,body_default1,face_noblink,text,그 누구도 의미를 알지 못하는 어느 공허한 껍질\n속에 감정들을 자르고 가둬 둘 뿐이었던 거야.,"the meaning of which nobody could know,\nmuch like an indecipherable alien language.",134,,,moon|sun
3,2,134,main_bed,Dot,Main,body_default1,face_noblink,text,"오늘 보고 온 남자의 연인들,\n하물며 그 본인조차도.","Lovers of the man I saw\ntoday, even the man himself.",135,,,
3,2,135,main_bed,Dot,Main,body_default1,face_eyeroll,text,"… 모두가 하늘 너머의 거대한 단어에 얽매여,",… They were all bound by this\ngreat big phrase beyond the sky,136,,,
3,2,136,main_bed,Dot,Main,body_default1,face_noblink,text,"눈앞의 감정을 계산하거나, 부풀리거나, 재단했어.\n그것을 자신만의 뜻 모를 사랑에 끼워 맞추기 급급했지.","and calculated, inflated, or tailored their\nemotions. Hastily fitting them into ‘love’.",137,,,
3,2,137,main_bed,Dot,Main,body_default1,face_blink,text,고요히 일렁이던 마음에는 눈길을 주지 않았어.\n정작 가장 소중한 것일 줄은 모르고.,They neglected their silently swaying\nemotions without realizing their importance.,138,,,
3,2,138,main_bed,Player,Main,body_default1,face_noblink,text,… 그러게. 사랑은 좇는 게 아니라 느껴야 하는 걸까.,"… Huh. Maybe love is\nsomething to feel, not chase.",139,,,
3,2,139,main_bed,Player,Main,body_default1,face_noblink,text,돌이켜보면 인간의 언어 체계에 비슷한\n작용을 하는 단어들이 몇 개 더 떠올라.,I now recall more words that have the\nsame effect within the human language.,140,,,
3,2,140,main_bed,Player,Main,body_default1,face_blink,text,"행복해, 불행해, 좋아, 같은 말들….","Words like happy, sad, good…",141,,,active|passive
3,2,141,main_bed,Player,Main,body_default1,face_noblink,text,"월급이 들어왔을 때, 맛있는 디저트를 먹을 때,\n그리고 햇살 아래 부드럽게 달궈진 잔디 위를 걸을 때","When we get our paycheck, have a delicious\ndessert, or walk on soft, sun-warmed grass…",142,,,
3,2,142,main_bed,Player,Main,body_default1,face_noblink,text,우리는 각기 다른 감정을 느끼면서도\n똑같이 행복하다 표현해 왔어.,We felt different emotions yet\nexpressed them all as ‘happy.’,143,,,
3,2,143,main_bed,Player,Main,body_default1,face_blink,text,‘나는 지금 행복한가?’ 하는 고민도 밤이면 숱하게\n찾아드는 단골이지. ‘행복은 대체 뭘까?’ 하는 의문도.,‘Am I happy?’ is a common nighttime\nvisitor. ‘What is happiness?’ is another one.,144,,,
3,2,144,main_bed,Player,Main,body_default1,face_noblink,text,하지만 뭉치의 말을 듣고 나니\n그것도 무의미하게 느껴지네.,"But having listened to you, Dot, even\nthose questions seem meaningless.",145,,,
3,2,145,main_bed,Dot,Main,body_default1,face_noblink,text,너 역시 그런 순간이 있었어?\n단어에 속아 감정을 들여다보지 못했던…,Were you ever tricked by words\ninto neglecting your emotions…?,146,,,
3,2,146,main_bed,Player,Main,body_default1,face_blink,text,아마도.,Probably.,147,,,
