Sub,ScriptNumber,LineKey,Color,Actor,AnimState,DotAnim,TextType,KorText,EngText,NextLineKey,DeathNote,AfterScript,Exeption
2,70,41,0,Dot,,anim_default,text,저항할 수 없는 규칙에 따라 파도를 타듯이\n한쪽으로 휩쓸려갈 수밖에 없는 거야.,"we have no choice but to follow them and\nbe swept in one direction, like riding a wave.",42,,,
2,70,42,0,Dot,,anim_default,text,그러다 마지막에는 반드시…,And in the end…,43,,,
2,70,43,0,Player,,anim_default,selection,죽음을 맞게 되지.|(가만히 뭉치의 말을 기다린다.),We face death.|(Listen to what Dot has to say.),44|44,,,
2,70,44,0,Dot,,anim_default,text,……,……,45,,,
2,70,45,0,Dot,,anim_default,text,음…,Hmm…,46,,,
2,70,46,0,Dot,,anim_default,text,조금은 부당해. 상당히 무력해.,Somewhat unfair. Definitely powerless.,47,,,
2,70,47,0,Dot,,anim_default,text,어떤 수를 써도 바꿀 수 있다는\n가능성조차 보이지 않는 견고한 규칙.,"A rigid rule that doesn't even show a hint\nof being open to change, no matter what.",48,,,
2,70,48,0,Dot,,anim_default,text,그저 세상에 내던져졌다는\n이유로 따라야 하는 규칙이야.,That's the rule we follow simply because\nwe were thrust into this world.,49,,,
2,70,49,0,Dot,,anim_default,text,일단 나는 동의한 적이 없는 것 같은데…,I don't recall agreeing to it…,50,,,
2,70,50,0,Dot,,anim_default,text,"어, 혹시 <nickname>은\n동의한 적 있어? … 아니지?","Don't tell me you agreed to it, <nickname>?",51,,,
2,70,51,0,Player,,anim_default,text,나? 나도 당연히 그런 적이 없지.,Me? Of course not.,52,,,
2,70,52,0,Dot,,anim_default,text,휴… 역시. 다행이야.,Whew… I though so. What a relief.,53,,,
2,70,53,0,Dot,,anim_default,text,그래서 상상해 봤어. ‘뒤로 가기’를\n할 수 있는 세상을 말이야.,So I pictured it. A world where I can ‘rewind.’,54,,,
2,70,54,0,Player,,anim_default,text,…,…,55,,,
2,70,55,0,Dot,,anim_default,text,같이 상상해 볼래?,Would you like to picture it too?,56,,,
2,70,56,0,Player,,anim_default,text,"으응, 좋아. 어떻게?","Oh, okay. How?",57,,,
2,70,57,0,Dot,,anim_default,text,우리가 만난 처음의 시간으로\n돌아가는 모습을 상상해 보자.,Let's picture us going back\nto the first time we met.,58,,,
2,70,58,0,Dot,,anim_default,text,"나의 모퉁이에 처음 숨어들었던 순간도,\n수많은 별조각 같은 꿈을 관찰하던 순간도","The first time I hid my corner, and the times\nI observed dreams scattered like stars,",59,,,
2,70,59,0,Dot,,anim_default,text,"일기를 적고 함께 시를 읽는 순간도,","the times I wrote in my diary\nand we read poetry together,",60,,,
2,70,60,0,Dot,,anim_default,text,조금은 원망하고 상당히 애정하던\n<nickname>과 나의 순간들을,"the times you and I shared, ones I\nresented slightly and adored greatly.",61,,,
2,70,61,0,Dot,,anim_default,text,모든 걸 잊고 처음부터 ‘완전히\n새롭게’ 시작하는 걸 떠올려 봤어.,I pictured what it would be like to\nforget everything and start anew.,62,,,
2,70,62,0,Player,,anim_default,text,…,…,63,,,
2,70,63,0,Dot,,anim_default,text,그러면 너와 나는 영원한\n친구가 될 수 있었을까?,Would we be friends forever?,64,,,
2,70,64,0,Player,,anim_default,selection,확실히 너와 계속 노는 건 즐거웠을 거야.|계속 기억을 잃는다면 의미가 없을지도 몰라.,I still would have had fun with you.|Losing the memory may diminish its meaning.,65|65,,,
2,70,65,0,Dot,,anim_default,text,히히. 그건 그래.,Hehe. That's true.,66,,,
2,70,66,0,Dot,,anim_default,text,그래도 모든 건 상상일 뿐이니까.,"Anyhow, it's mere imagination.",67,,,
2,70,67,0,Dot,,anim_default,text,고리처럼 돌고 도는 시간 속의 너와\n나를 상상하는 것만으로도 즐거워.,I like to picture you and\nI swirling in time like a ring.,68,,,
2,70,68,0,Dot,,anim_default,text,그건 분명히…,It must be like…,69,,,
2,70,69,0,Dot,,anim_default,text,빙글빙글 돌아도 어지럽지\n않은 왈츠였을 거야!,"a waltz, one where we spin\nand spin but never get dizzy!",,,,
3,71,70,0,Dot,,anim_default,text,"<nickname>, 해파리를\n만나 본 적 있어?","<nickname>, have you ever met a jellyfish?",71,,,
3,71,71,0,Player,,anim_default,selection,"응, 있어.|아니, 없어.","Yes, I have.|No, I haven’t.",72|72,,,
3,71,72,0,Dot,,anim_default,text,그럼 해파리의 심장을 본 적은?,Then have you ever seen a jellyfish’s heart?,73,,,
3,71,73,0,Player,,anim_default,text,…. 없는 것 같은데.,… Not that I can remember.,74,,,
3,71,74,0,Dot,,anim_default,text,그렇구나. 인간이 무언가를 마주할 때\n심장의 유무를 궁금해 하지는 않으니까.,I thought so. Humans don’t typically question\nwhether something has a heart at first sight.,75,,,
3,71,75,0,Dot,,anim_default,text,"그거 알아? 책에서 봤는데,\n해파리는 심장이 없대.",Did you know? I read in a book\nthat jellyfish don’t have hearts.,76,,,
3,71,76,0,Player,,anim_default,text,정말? 그게 가능해?,Really? Is that possible?,77,,,
3,71,77,0,Dot,,anim_default,text,응. 심장의 무게를 벗고 투명한\n몸으로 유유히 헤엄치는 거야.,Yes. They shed all that weight and swim\nserenely with their transparent body.,78,,,
3,71,78,0,Dot,,anim_default,text,심장이 있는 것들이 모두\n스러지고 나서도 아주 오랫동안.,Long after beings with hearts\nhave lain down to rest.,79,,,
3,71,79,0,Dot,,anim_default,text,그런 해파리들에게 궁금한 게 있어.,I have a question for those jellyfish.,80,,,
3,71,80,0,Dot,,anim_default,text,심장이 없으면 마음도 없는 걸까?,Does no heart mean no emotions?,81,,,
3,71,81,0,Dot,,anim_default,text,"어떤 상처도 사랑도, 심장이 없는\n그들을 헤집어 놓을 수는 없는 걸까.",Can neither hurt nor love tear at their\ninsides if they don’t have a heart?,82,,,
3,71,82,0,Dot,,anim_default,text,"가끔 내 안에서 콩닥거리는 심장이\n너무 무겁게 느껴질 때면,","At times when my beating\nheart weighs me down,",83,,,
3,71,83,0,Dot,,anim_default,text,해파리가 되어 자유로이\n떠오르고 싶어져.,I long to be a jellyfish and float freely.,84,,,
3,71,84,0,Dot,,anim_default,text,"혹시 나중에 해파리를 만나게 되면,\n정말로 심장이 없는지 살펴봐 줄래?","If you ever meet one in person, could you\ncheck for me whether they have a heart?",85,,,
3,71,85,0,Dot,,anim_default,text,그리고 그들의 유영이\n얼마나 아름다운지도.,And just how gracefully they swim.,,,,
4,72,86,0,Dot,,anim_default,text,무엇이 여름이라는 계절을\n사랑스럽게 만드는 걸까?,What makes summer\nso lovely as a season?,87,,,
4,72,87,0,Dot,,anim_default,text,"시나 소설, 영화에서\n등장하는 여름을 떠올려봐.","Think of summer in poems\nand novels, or movies.",88,,,
4,72,88,0,Dot,,anim_default,text,"대부분 생기와 활기, 또는\n잊지 못할 열기로 가득 차 있어.","They are full of life and energy,\nor unforgettable heat.",89,,,
4,72,89,0,Dot,,anim_default,text,"<nickname>, 너의 여름은 어때?","<nickname>, what is your summer like?",90,,,
4,72,90,0,Dot,,anim_default,text,너도 여름만의 박동을 느껴?,Do you feel the unique\nthrum of summer?,91,,,
4,72,91,0,Player,,anim_default,selection,"응, 여름은 특별한 계절이야.|아니, 여름은 그저 더운 계절이야.","Yes, summer is special to me.|No, summer is just hot.",92|93,,,
4,72,92,0,Dot,,anim_default,text,너도 그렇구나.,I see.,94,,,
4,72,93,0,Dot,,anim_default,text,나도 백과사전에서 여름을 찾았을\n때는 그렇게 생각했었는데…,I thought so too when I looked\nup summer in my encyclopedia…,94,,,
4,72,94,0,Dot,,anim_default,text,어떤 인간들에게 여름은 책갈피를\n남기고 싶은 계절인가봐.,Some humans want to mark their\nsummers like a page of a book.,95,,,
4,72,95,0,Dot,,anim_default,text,"그들의 여름 안에선, 초록을\n머금은 잎이 빛에 스며들어.","In their summers, leaves of\ngreen shades melt into light.",96,,,
4,72,96,0,Dot,,anim_default,text,"아이들이 그림자를\n늘어뜨린 채 뛰어다니고,","Children run with long shadows\nhanging onto their heels,",97,,,
4,72,97,0,Dot,,anim_default,text,그늘 밑을 구르는 자전거\n바퀴 소리가 들리지.,and the sound of bicycle wheels\nrolling beneath the shade.,98,,,
4,72,98,0,Dot,,anim_default,text,모든 게 만져질 듯이 선명하면서도\n홀연히 사라질 것 같아.,Everything is vivid enough to touch\nand yet could vanish in an instant.,99,,,
4,72,99,0,Dot,,anim_default,text,"아름다워, 아름답지, 눈이 부셔.\n그런데 이상하게도…","Beautiful, beautiful, blinding.\nAnd yet strangely…",100,,,
4,72,100,0,Dot,,anim_default,text,그 풍경 속에 있는 나를\n그려 보기는 어렵네.,I can’t picture myself in the scene.,101,,,
4,72,101,0,Dot,,anim_default,text,쏟아지는 빛 속에서는 마음껏\n어두워지지 못할 테니까.,The pouring light won’t\nlet me be as dark as I like.,102,,,
4,72,102,0,Dot,,anim_default,text,"혹여나 습하고 질척이는 존재들이\n해를 피해 숨어 버린다면,","If damp and clinging beings\nwere to hide from the sun,",103,,,
4,72,103,0,Dot,,anim_default,text,나도 여름 속 보이지 않는 어느\n구석으로 함께 기어 들어가 슬퍼할래.,I too would crawl into some invisible\ncorner of summer and lament.,,,,
